%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53658E+18,821,932,946,773,1023,989,847,888,1001,539,536,898
1.53658E+18,821,932,948,773,1022,990,847,889,1001,540,536,898
1.53658E+18,821,933,947,773,1022,990,847,889,1001,539,536,899
1.53658E+18,821,932,946,773,1023,990,847,889,1001,540,536,898
1.53658E+18,821,932,946,773,1023,990,847,889,1001,539,536,899
1.53658E+18,821,932,946,773,1023,990,847,889,1001,539,536,898
1.53658E+18,821,932,947,773,1023,989,847,889,1001,540,537,899
1.53658E+18,821,932,947,773,1023,990,847,889,1002,539,536,898
1.53658E+18,821,932,946,773,1023,989,847,889,1002,539,536,899
1.53658E+18,821,932,947,773,1023,989,847,890,1001,540,536,898
1.53658E+18,821,932,948,773,1023,989,847,889,1001,540,536,899
1.53658E+18,821,932,947,773,1023,989,847,889,1001,539,536,898
1.53658E+18,821,932,946,773,1023,989,847,889,1001,539,537,898
1.53658E+18,821,932,946,772,1023,989,847,890,1001,540,537,898
1.53658E+18,821,933,947,773,1023,989,848,890,1001,539,537,898
1.53658E+18,820,932,946,772,1023,989,848,890,1002,539,536,898
1.53658E+18,821,932,946,773,1023,988,849,889,1000,539,536,899
1.53658E+18,821,933,947,773,1023,989,849,890,1001,539,537,898
1.53658E+18,821,933,948,773,1023,989,849,890,1001,539,537,898
1.53658E+18,821,932,947,773,1023,989,850,890,1001,539,536,899
1.53658E+18,821,932,947,773,1022,989,850,890,1001,539,537,899
1.53658E+18,821,933,948,773,1023,989,849,891,1001,539,536,898
1.53658E+18,821,933,948,773,1022,989,849,890,1001,539,536,898
1.53658E+18,821,933,948,773,1023,989,849,890,1001,539,536,898
1.53658E+18,820,933,949,773,1023,988,850,890,1002,539,536,898
1.53658E+18,821,933,950,773,1023,989,850,891,1001,539,536,898
1.53658E+18,821,933,950,773,1023,989,850,890,1001,539,536,898
1.53658E+18,821,933,950,773,1023,989,850,890,1000,539,536,898
1.53658E+18,820,933,951,773,1023,988,850,889,1001,539,536,898
1.53658E+18,822,932,951,773,1022,989,850,890,1000,539,536,898
1.53658E+18,821,933,950,773,1023,989,850,891,1001,539,536,899
1.53658E+18,821,932,950,773,1023,988,850,890,1001,539,537,898
1.53658E+18,821,933,950,773,1023,988,849,889,1001,539,537,898
1.53658E+18,820,932,950,773,1023,989,849,889,1001,539,537,898
1.53658E+18,821,932,949,773,1023,988,849,890,1001,539,537,899
1.53658E+18,820,932,949,773,1023,988,849,890,1000,539,537,898
1.53658E+18,821,932,948,773,1023,987,849,890,1001,539,537,898
1.53658E+18,820,932,949,773,1023,988,849,889,1001,539,537,899
1.53658E+18,820,932,948,773,1022,988,849,889,1001,539,537,898
1.53658E+18,820,932,949,773,1022,988,849,890,1001,539,537,898
1.53658E+18,820,932,948,773,1023,988,849,890,1001,539,536,898
1.53658E+18,820,932,949,773,1023,988,848,889,1000,539,537,898
1.53658E+18,820,932,949,772,1023,989,849,889,1001,539,537,897
1.53658E+18,820,932,949,773,1022,989,848,890,1001,539,536,898
1.53658E+18,820,932,948,773,1023,988,848,890,1001,539,537,898
1.53658E+18,820,932,948,773,1023,989,848,890,1001,539,536,898
1.53658E+18,820,932,949,773,1022,989,848,890,1001,539,537,898
1.53658E+18,820,932,948,773,1022,988,848,889,1001,539,536,898
1.53658E+18,821,931,948,773,1023,988,848,890,1001,539,536,898
1.53658E+18,820,932,948,773,1023,988,848,890,1001,539,536,898
1.53658E+18,820,931,948,773,1022,989,848,890,1001,539,536,897
1.53658E+18,820,931,948,773,1022,989,848,890,1001,539,536,898
