%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53665E+18,892,975,960,919,1023,1007,923,997,1023,677,604,880
1.53665E+18,892,975,961,919,1023,1006,923,996,1023,677,605,880
1.53665E+18,892,976,960,919,1023,1007,923,997,1023,677,605,880
1.53665E+18,892,976,960,919,1023,1007,923,997,1023,677,605,880
1.53665E+18,892,977,961,919,1023,1007,923,997,1023,677,605,880
1.53665E+18,892,976,960,919,1023,1006,923,996,1023,677,604,882
1.53665E+18,892,976,960,919,1023,1006,923,997,1023,677,604,880
1.53665E+18,892,975,960,919,1023,1007,923,997,1023,677,604,880
1.53665E+18,892,975,960,919,1023,1006,923,997,1023,677,605,880
1.53665E+18,892,975,960,918,1023,1007,923,997,1023,677,605,880
1.53665E+18,892,975,960,919,1023,1006,923,997,1023,677,604,880
1.53665E+18,891,976,960,919,1023,1007,923,996,1023,676,605,880
1.53665E+18,891,976,960,919,1023,1007,923,996,1023,677,604,880
1.53665E+18,891,976,960,919,1023,1007,922,997,1023,677,604,880
1.53665E+18,891,976,960,919,1023,1006,923,996,1023,676,604,880
1.53665E+18,892,975,960,918,1023,1006,924,997,1023,676,605,880
1.53665E+18,892,975,961,919,1023,1007,923,997,1023,676,605,880
1.53665E+18,892,976,961,919,1023,1007,923,997,1023,676,604,880
1.53665E+18,892,976,960,918,1023,1006,923,997,1023,676,604,880
1.53665E+18,891,976,960,918,1023,1006,922,996,1023,676,605,881
1.53665E+18,891,975,960,919,1023,1007,923,997,1023,676,604,880
1.53665E+18,891,976,960,919,1023,1006,923,996,1023,676,604,880
1.53665E+18,892,975,960,919,1023,1006,922,997,1023,677,605,880
1.53665E+18,891,976,960,918,1023,1006,923,996,1023,676,604,879
1.53665E+18,892,975,960,919,1023,1006,922,996,1023,676,605,880
1.53665E+18,892,974,961,918,1023,1007,922,996,1023,676,605,880
1.53665E+18,891,975,961,918,1023,1007,922,996,1023,676,604,880
1.53665E+18,891,976,960,918,1023,1006,923,997,1023,676,604,880
1.53665E+18,891,976,960,919,1023,1006,922,996,1023,676,605,879
1.53665E+18,892,975,960,919,1023,1007,922,997,1023,676,604,879
1.53665E+18,892,975,959,917,1023,1006,922,997,1023,676,605,880
1.53665E+18,891,975,960,919,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,960,918,1023,1006,923,997,1023,676,605,880
1.53665E+18,891,975,960,918,1023,1006,923,997,1023,676,604,880
1.53665E+18,892,975,960,918,1023,1006,923,996,1023,676,605,880
1.53665E+18,892,975,960,918,1023,1006,923,996,1023,676,604,880
1.53665E+18,892,975,960,919,1023,1006,923,996,1023,676,605,880
1.53665E+18,891,976,959,918,1023,1006,922,996,1023,676,605,880
1.53665E+18,891,975,960,919,1023,1006,922,997,1023,676,604,880
1.53665E+18,892,975,959,918,1023,1005,922,997,1023,676,604,880
1.53665E+18,891,975,960,918,1023,1006,922,997,1023,676,605,880
1.53665E+18,891,975,960,918,1023,1006,923,997,1023,676,605,880
1.53665E+18,892,975,960,918,1023,1006,923,996,1023,676,605,880
1.53665E+18,891,976,960,919,1023,1007,923,997,1023,676,605,880
1.53665E+18,891,975,960,918,1023,1006,922,996,1023,676,605,880
1.53665E+18,892,975,960,918,1023,1006,923,997,1023,676,604,880
1.53665E+18,892,975,960,918,1023,1006,922,996,1023,676,605,880
1.53665E+18,891,975,960,918,1023,1006,922,996,1023,676,605,879
1.53665E+18,891,976,960,918,1023,1006,922,997,1023,676,605,879
1.53665E+18,891,975,961,918,1023,1006,922,997,1023,676,605,880
1.53665E+18,891,975,960,918,1023,1007,922,997,1023,676,604,880
1.53665E+18,891,976,960,919,1023,1007,923,996,1023,676,604,881
1.53665E+18,891,976,960,919,1023,1006,923,997,1023,676,604,880
1.53665E+18,891,975,960,918,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,976,960,918,1023,1007,923,997,1023,676,604,880
1.53665E+18,891,975,959,919,1023,1006,923,997,1023,676,605,880
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,976,960,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,976,959,919,1023,1006,923,996,1023,676,604,880
1.53665E+18,891,976,959,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,960,919,1023,1006,923,996,1023,676,604,880
1.53665E+18,891,977,960,919,1023,1006,923,997,1023,676,604,880
1.53665E+18,891,975,960,919,1023,1006,923,997,1023,676,604,879
1.53665E+18,891,976,960,918,1023,1006,922,996,1023,676,604,880
1.53665E+18,891,975,959,918,1023,1006,923,997,1023,676,605,881
1.53665E+18,891,975,959,918,1023,1006,923,996,1023,676,604,880
1.53665E+18,891,976,959,918,1023,1007,922,996,1023,676,604,880
1.53665E+18,891,975,959,918,1023,1006,923,997,1023,676,604,880
1.53665E+18,890,975,959,919,1023,1006,922,996,1023,676,604,880
1.53665E+18,891,976,960,919,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,959,919,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,959,919,1023,1006,922,996,1023,676,604,880
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,959,918,1023,1006,922,996,1023,676,604,880
1.53665E+18,891,976,959,918,1023,1006,923,996,1023,676,604,880
1.53665E+18,891,976,959,918,1023,1007,922,996,1022,676,604,880
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,976,959,917,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,976,959,919,1023,1005,922,997,1023,676,604,879
1.53665E+18,891,976,959,918,1023,1006,922,996,1023,676,604,879
1.53665E+18,891,975,960,918,1023,1006,922,996,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1006,922,996,1023,676,605,880
1.53665E+18,891,975,959,918,1023,1007,922,996,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1005,922,996,1023,676,604,879
1.53665E+18,891,975,959,919,1023,1006,922,997,1023,675,604,879
1.53665E+18,891,975,960,918,1023,1007,922,996,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,974,959,918,1023,1006,922,997,1023,676,605,879
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,605,880
1.53665E+18,891,975,959,919,1023,1006,923,997,1023,676,604,880
1.53665E+18,890,976,959,918,1023,1006,922,996,1023,675,604,880
1.53665E+18,891,975,959,919,1023,1005,923,996,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1006,922,996,1023,676,604,879
1.53665E+18,891,975,959,919,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,975,960,918,1023,1007,922,996,1023,676,605,879
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,959,917,1023,1005,922,997,1023,676,604,880
1.53665E+18,891,975,959,918,1023,1006,922,996,1023,675,604,880
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,960,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,976,959,919,1023,1006,922,996,1023,675,604,880
1.53665E+18,891,975,959,919,1023,1005,922,996,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1006,923,997,1023,676,605,879
1.53665E+18,891,975,959,919,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1005,923,996,1023,676,604,880
1.53665E+18,891,974,959,918,1023,1006,923,996,1023,676,604,879
1.53665E+18,891,975,960,918,1023,1006,922,996,1023,675,604,879
1.53665E+18,891,975,960,918,1023,1005,922,997,1023,675,604,879
1.53665E+18,891,975,959,917,1023,1006,922,996,1023,676,604,880
1.53665E+18,891,975,959,919,1023,1005,922,997,1023,676,604,879
1.53665E+18,891,975,959,918,1023,1006,923,996,1023,675,604,880
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,676,604,880
1.53665E+18,891,975,959,918,1023,1006,923,996,1023,676,604,880
1.53665E+18,891,976,959,918,1023,1006,923,997,1023,675,604,880
1.53665E+18,891,975,959,919,1023,1005,922,996,1023,675,604,879
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,677,604,879
1.53665E+18,891,976,959,918,1023,1006,922,997,1023,676,604,879
1.53665E+18,890,976,959,918,1023,1006,921,997,1023,676,604,880
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,675,604,880
1.53665E+18,891,975,959,918,1023,1006,922,996,1023,675,605,880
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,675,604,880
1.53665E+18,891,975,960,918,1023,1006,923,996,1023,675,604,880
1.53665E+18,891,975,959,918,1023,1005,922,996,1023,675,604,879
1.53665E+18,891,975,960,919,1023,1006,922,997,1023,675,604,880
1.53665E+18,891,975,960,918,1023,1007,922,996,1023,676,604,879
1.53665E+18,891,975,960,918,1023,1006,922,997,1023,675,604,879
1.53665E+18,891,974,960,918,1023,1006,922,996,1023,675,605,880
1.53665E+18,891,975,959,919,1023,1006,922,997,1023,675,604,880
1.53665E+18,891,976,959,919,1023,1006,923,996,1023,675,604,880
1.53665E+18,891,976,960,918,1023,1006,922,996,1023,675,604,880
1.53665E+18,890,976,959,918,1023,1006,923,996,1023,675,604,879
1.53665E+18,891,975,959,918,1023,1006,922,997,1023,675,604,879
1.53665E+18,890,975,959,918,1023,1006,922,997,1023,675,604,879
1.53665E+18,891,975,960,918,1023,1006,922,997,1023,675,604,879
1.53665E+18,891,975,959,918,1023,1006,922,996,1023,675,604,879
1.53665E+18,890,975,959,918,1023,1006,922,996,1023,675,604,879
1.53665E+18,891,976,959,918,1023,1006,922,996,1023,675,605,879
1.53665E+18,891,975,959,919,1023,1005,922,997,1023,675,604,879
