%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53666E+18,927,991,964,947,1023,1015,1005,1023,1023,800,420,817
1.53666E+18,927,991,964,948,1023,1015,1005,1023,1023,799,421,818
1.53666E+18,927,991,964,947,1023,1015,1005,1023,1023,799,420,817
1.53666E+18,926,991,964,947,1023,1016,1005,1023,1023,799,421,818
1.53666E+18,927,991,964,947,1023,1015,1006,1023,1023,799,421,818
1.53666E+18,926,990,964,947,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,926,991,965,947,1023,1016,1005,1023,1023,799,420,818
1.53666E+18,926,991,964,948,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,927,991,964,947,1023,1015,1005,1023,1023,799,420,817
1.53666E+18,926,992,964,947,1023,1015,1005,1023,1023,799,420,817
1.53666E+18,926,991,964,948,1023,1016,1005,1023,1023,799,421,818
1.53666E+18,926,992,965,947,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,926,991,964,947,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,927,991,965,947,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,927,991,965,947,1023,1016,1005,1023,1023,799,420,818
1.53666E+18,927,991,964,947,1023,1015,1005,1023,1023,799,420,817
1.53666E+18,927,991,965,948,1023,1015,1004,1023,1023,800,420,817
1.53666E+18,927,991,965,948,1023,1016,1006,1023,1023,800,420,817
1.53666E+18,926,991,964,948,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,927,992,965,948,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,927,991,965,948,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,927,991,965,948,1023,1016,1005,1023,1023,800,420,817
1.53666E+18,927,991,964,947,1023,1016,1005,1023,1023,800,420,817
1.53666E+18,928,991,965,948,1023,1015,1006,1023,1023,800,420,817
1.53666E+18,927,990,964,947,1023,1015,1005,1023,1023,800,420,817
1.53666E+18,927,991,965,948,1023,1015,1005,1023,1023,800,420,818
1.53666E+18,928,992,965,947,1023,1016,1005,1023,1023,799,420,818
1.53666E+18,927,992,965,948,1023,1016,1005,1023,1023,799,420,818
1.53666E+18,928,992,965,947,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,929,994,966,948,1023,1016,1005,1023,1023,799,420,818
1.53666E+18,929,994,967,948,1023,1016,1006,1023,1023,799,420,818
1.53666E+18,928,994,967,948,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,928,994,967,948,1023,1016,1005,1023,1023,799,420,818
1.53666E+18,927,994,967,948,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,928,994,966,948,1023,1016,1006,1023,1023,799,420,818
1.53666E+18,929,993,965,948,1023,1015,1005,1023,1023,799,419,817
1.53666E+18,927,994,966,948,1023,1016,1005,1023,1023,799,420,818
1.53666E+18,928,994,967,949,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,928,994,966,948,1023,1016,1005,1023,1023,800,420,817
1.53666E+18,928,994,966,948,1023,1015,1005,1023,1023,799,420,817
1.53666E+18,928,995,967,948,1023,1016,1005,1023,1023,800,420,817
1.53666E+18,928,994,966,947,1023,1016,1006,1023,1023,799,420,817
1.53666E+18,928,995,966,948,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,928,994,966,948,1023,1017,1005,1023,1023,799,420,817
1.53666E+18,929,996,967,948,1023,1017,1005,1023,1023,799,420,817
1.53666E+18,931,997,968,949,1023,1017,1005,1023,1023,799,420,817
1.53666E+18,934,999,969,949,1023,1016,1004,1023,1023,799,419,817
1.53666E+18,935,999,969,949,1023,1017,1004,1023,1023,798,419,817
1.53666E+18,937,1000,970,949,1023,1017,1005,1023,1023,799,419,816
1.53666E+18,939,1002,971,949,1023,1017,1005,1023,1023,799,419,817
1.53666E+18,938,1002,970,948,1023,1017,1004,1023,1023,799,419,816
1.53666E+18,938,1001,970,949,1023,1017,1005,1023,1023,799,419,817
1.53666E+18,939,1001,970,950,1023,1017,1005,1023,1023,799,419,817
1.53666E+18,934,1002,970,950,1023,1017,1005,1023,1023,799,419,817
1.53666E+18,933,1001,969,948,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,932,1000,969,950,1023,1017,1004,1023,1023,799,420,817
1.53666E+18,932,1000,969,949,1023,1016,1005,1023,1023,799,419,817
1.53666E+18,936,1000,969,948,1023,1016,1005,1023,1023,799,419,817
1.53666E+18,936,999,969,949,1023,1016,1004,1023,1023,800,420,817
1.53666E+18,932,999,969,948,1023,1016,1005,1023,1023,800,419,817
1.53666E+18,932,998,968,949,1023,1015,1004,1023,1023,799,419,817
1.53666E+18,935,997,968,949,1023,1016,1004,1023,1023,799,419,817
1.53666E+18,936,998,968,948,1023,1015,1004,1023,1023,799,420,817
1.53666E+18,935,998,968,948,1023,1016,1004,1023,1023,799,420,817
1.53666E+18,933,998,968,948,1023,1016,1005,1023,1023,799,419,817
1.53666E+18,935,997,968,948,1023,1016,1004,1023,1023,799,419,817
1.53666E+18,935,997,967,948,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,935,997,968,949,1023,1016,1004,1023,1023,799,419,816
1.53666E+18,934,997,968,948,1023,1016,1004,1023,1023,799,419,817
1.53666E+18,935,997,968,948,1023,1015,1005,1023,1023,799,419,817
1.53666E+18,931,997,967,949,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,931,998,967,949,1023,1015,1004,1023,1023,799,419,816
1.53666E+18,930,999,968,949,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,933,999,967,948,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,930,999,968,949,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,930,998,968,949,1023,1016,1004,1023,1023,799,419,817
1.53666E+18,930,999,967,949,1023,1016,1004,1023,1023,799,419,817
1.53666E+18,929,999,968,949,1023,1016,1005,1023,1023,799,419,817
1.53666E+18,928,998,967,949,1023,1015,1004,1023,1023,799,419,817
1.53666E+18,928,999,968,949,1023,1016,1004,1023,1023,799,420,816
1.53666E+18,928,998,968,949,1023,1016,1004,1023,1023,799,419,816
1.53666E+18,928,998,968,949,1023,1016,1005,1023,1023,799,419,817
1.53666E+18,928,998,968,950,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,928,998,968,949,1023,1016,1004,1023,1023,799,419,816
1.53666E+18,928,998,967,949,1023,1016,1005,1023,1023,799,420,816
1.53666E+18,928,997,968,950,1023,1016,1004,1023,1023,799,420,816
1.53666E+18,929,997,968,949,1023,1016,1004,1023,1023,799,419,816
1.53666E+18,929,998,968,949,1023,1016,1004,1023,1023,798,420,816
1.53666E+18,929,998,968,949,1023,1016,1004,1023,1023,798,419,816
1.53666E+18,930,998,969,949,1023,1016,1004,1023,1023,799,419,816
1.53666E+18,929,999,968,949,1023,1017,1005,1023,1023,798,419,816
1.53666E+18,931,999,969,949,1023,1016,1005,1023,1023,798,419,817
1.53666E+18,934,999,968,950,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,930,999,968,950,1023,1016,1004,1023,1023,798,419,816
1.53666E+18,931,1000,968,950,1023,1015,1005,1023,1023,798,419,816
1.53666E+18,937,1001,969,950,1023,1017,1005,1023,1023,798,419,816
1.53666E+18,938,1000,969,949,1023,1016,1004,1023,1023,798,419,816
1.53666E+18,938,1002,969,949,1023,1016,1004,1023,1023,798,419,816
1.53666E+18,937,1000,969,949,1023,1016,1005,1023,1023,798,419,816
1.53666E+18,937,1000,969,949,1023,1016,1005,1023,1023,798,420,816
1.53666E+18,937,999,968,949,1023,1016,1004,1023,1023,797,419,816
1.53666E+18,936,999,968,949,1023,1016,1005,1023,1023,798,419,816
1.53666E+18,936,999,969,949,1023,1016,1004,1023,1023,798,419,816
1.53666E+18,932,999,969,949,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,932,999,968,949,1023,1015,1005,1023,1023,799,419,816
1.53666E+18,931,999,968,949,1023,1016,1005,1023,1023,799,419,817
1.53666E+18,932,1000,968,949,1023,1016,1005,1023,1023,799,419,817
1.53666E+18,936,999,968,949,1023,1016,1004,1023,1023,799,419,817
1.53666E+18,936,999,968,950,1023,1016,1004,1023,1023,798,420,817
1.53666E+18,931,999,967,949,1023,1016,1005,1023,1023,799,420,817
1.53666E+18,930,999,967,950,1023,1017,1005,1023,1023,799,419,817
1.53666E+18,929,999,967,949,1023,1017,1004,1023,1023,798,419,817
1.53666E+18,930,998,967,950,1023,1016,1005,1023,1023,798,419,817
1.53666E+18,930,999,968,949,1023,1016,1005,1023,1023,798,419,817
1.53666E+18,930,998,968,949,1023,1016,1004,1023,1023,799,420,816
1.53666E+18,930,998,967,948,1023,1016,1004,1023,1023,798,419,817
1.53666E+18,934,997,967,949,1023,1016,1005,1023,1023,799,420,816
1.53666E+18,933,998,967,948,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,934,998,967,949,1023,1016,1004,1023,1023,799,419,816
1.53666E+18,929,999,967,950,1023,1016,1005,1023,1023,800,419,816
1.53666E+18,930,999,968,950,1023,1016,1004,1023,1023,799,420,816
1.53666E+18,932,999,968,949,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,935,999,968,950,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,937,1001,968,950,1023,1017,1005,1023,1023,799,419,816
1.53666E+18,937,1002,968,950,1023,1017,1005,1023,1023,799,419,816
1.53666E+18,937,1001,969,951,1023,1016,1005,1023,1023,799,419,816
1.53666E+18,939,1002,969,950,1023,1017,1005,1023,1023,799,419,816
1.53666E+18,938,1002,969,950,1023,1017,1004,1023,1023,799,419,816
1.53666E+18,938,1002,969,950,1023,1017,1005,1023,1023,799,419,816
1.53666E+18,938,1002,969,950,1023,1017,1005,1023,1023,799,419,816
1.53666E+18,939,1001,968,950,1023,1017,1004,1023,1023,799,420,817
