1.53658E+18,799,892,894,825,1022,965,837,918,1013,658,550,878,,,,
1.53658E+18,798,891,895,825,1022,966,837,918,1013,658,551,878,,,,
1.53658E+18,798,891,894,825,1023,965,837,917,1013,658,551,878,,,,
1.53658E+18,798,892,894,825,1023,965,837,918,1012,658,550,878,,,,
1.53658E+18,797,892,894,825,1023,966,837,918,1013,658,550,878,,,,
1.53658E+18,798,891,894,826,1023,966,837,918,1013,658,550,879,,,,
1.53658E+18,798,891,894,826,1023,965,837,918,1013,658,550,878,,,,
1.53658E+18,798,891,895,825,1022,966,837,918,1013,658,550,878,,,,
1.53658E+18,798,893,894,825,1023,966,837,918,1012,658,550,878,,,,
1.53658E+18,798,892,893,825,1023,966,838,918,1013,658,550,878,,,,
1.53658E+18,798,892,894,825,1023,965,837,918,1013,658,550,878,,,,
1.53658E+18,797,891,894,825,1023,966,837,918,1013,658,550,878,,,,
1.53658E+18,798,892,895,825,1023,966,837,919,1013,658,550,878,,,,
1.53658E+18,799,891,894,825,1022,966,838,918,1013,659,551,877,,,,
1.53658E+18,798,891,894,825,1023,966,837,918,1013,658,550,878,,,,
1.53658E+18,798,892,894,825,1023,966,838,919,1013,659,550,878,,,,
1.53658E+18,798,892,895,825,1023,966,837,919,1013,659,550,878,,,,
1.53658E+18,799,892,895,825,1023,966,837,918,1013,659,550,878,,,,
1.53658E+18,799,891,894,825,1023,965,837,919,1013,659,550,878,,,,
1.53658E+18,798,891,894,825,1023,965,837,919,1013,659,551,878,,,,
1.53658E+18,798,891,894,825,1023,965,838,919,1013,659,551,878,,,,
1.53658E+18,799,892,894,825,1023,965,838,919,1013,659,551,877,,,,
1.53658E+18,799,891,893,825,1023,965,838,919,1013,659,552,878,,,,
1.53658E+18,797,891,894,825,1023,966,837,919,1014,659,553,877,,,,
1.53658E+18,798,892,893,825,1023,966,838,920,1014,659,553,878,,,,
1.53658E+18,798,892,894,825,1022,965,838,920,1013,660,553,878,,,,
1.53658E+18,798,892,894,825,1022,965,838,920,1013,660,553,877,,,,
1.53658E+18,798,891,893,825,1023,965,838,919,1014,660,553,877,,,,
1.53658E+18,798,891,893,826,1023,965,838,921,1014,660,553,878,,,,
1.53658E+18,797,891,894,826,1023,966,837,920,1014,660,553,878,,,,
1.53658E+18,798,891,893,826,1023,965,838,919,1013,660,553,878,,,,
1.53658E+18,798,892,894,826,1023,965,838,919,1014,661,554,877,,,,
1.53658E+18,798,891,894,825,1023,966,838,920,1014,660,553,877,,,,
1.53658E+18,798,891,893,826,1023,966,838,920,1014,660,553,878,,,,
1.53658E+18,798,892,894,826,1023,966,838,920,1014,660,553,878,,,,
1.53658E+18,798,892,894,826,1023,966,838,920,1013,660,553,877,,,,
1.53658E+18,798,891,893,825,1023,966,838,919,1014,660,553,877,,,,
1.53658E+18,798,892,892,825,1023,966,837,920,1014,660,553,878,,,,
1.53658E+18,798,892,894,825,1023,966,838,920,1014,661,552,878,,,,
1.53658E+18,798,892,894,825,1023,966,837,920,1015,660,552,877,,,,
1.53658E+18,798,892,893,824,1022,966,838,920,1014,660,552,878,,,,
1.53658E+18,798,891,894,825,1023,966,837,920,1014,660,552,877,,,,
1.53658E+18,799,892,893,825,1023,966,838,920,1014,660,552,878,,,,
1.53658E+18,798,891,894,824,1023,966,837,920,1014,660,553,878,,,,
1.53658E+18,799,891,894,824,1023,966,838,920,1013,660,553,877,,,,
1.53658E+18,798,891,894,825,1023,966,838,920,1015,660,553,878,,,,
1.53658E+18,798,891,893,825,1023,966,837,920,1014,660,553,877,,,,
1.53658E+18,797,892,894,825,1023,965,837,920,1014,660,553,878,,,,
1.53658E+18,798,892,893,824,1023,966,837,920,1014,660,553,878,,,,
1.53658E+18,798,892,893,824,1023,965,838,920,1014,660,553,878,,,,
1.53658E+18,798,891,894,824,1023,965,838,920,1013,660,553,877,,,,
1.53658E+18,798,892,893,824,1023,965,838,920,1014,660,553,878,,,,
1.53658E+18,798,891,893,824,1023,965,837,921,1014,660,553,877,,,,
1.53658E+18,798,891,893,824,1023,965,837,920,1014,660,552,878,,,,
1.53658E+18,798,890,893,824,1023,966,838,920,1013,660,553,878,,,,
1.53658E+18,797,892,893,824,1023,966,838,921,1013,660,553,877,,,,
1.53658E+18,798,892,893,824,1023,966,837,920,1014,660,553,878,,,,
1.53658E+18,798,891,893,824,1023,966,838,919,1013,660,553,877,,,,
1.53658E+18,798,891,893,824,1023,965,837,920,1013,660,553,878,,,,
1.53658E+18,797,891,894,824,1023,966,838,920,1014,660,553,878,,,,
1.53658E+18,798,892,894,824,1023,965,838,920,1014,660,553,878,,,,
1.53658E+18,798,892,893,824,1023,965,838,920,1013,660,553,877,,,,
1.53658E+18,797,891,893,824,1023,966,838,920,1013,660,553,878,,,,
1.53658E+18,797,892,894,824,1023,966,838,920,1013,660,553,878,,,,
1.53658E+18,796,892,894,824,1023,966,838,920,1014,660,553,877,,,,
1.53658E+18,797,891,894,824,1022,966,838,920,1013,661,553,877,,,,
1.53658E+18,797,891,893,824,1023,966,837,920,1014,660,553,877,,,,
1.53658E+18,797,891,893,824,1023,966,838,920,1013,660,553,878,,,,
1.53658E+18,797,891,893,824,1023,966,838,920,1014,660,552,878,,,,
1.53658E+18,798,892,893,824,1023,966,837,920,1013,660,552,878,,,,
1.53658E+18,798,891,893,824,1023,966,838,920,1013,660,552,878,,,,
1.53658E+18,797,891,893,824,1023,966,837,920,1013,660,552,877,,,,
1.53658E+18,797,892,893,824,1023,966,838,920,1014,660,552,877,,,,
1.53658E+18,798,891,894,824,1023,966,837,920,1014,660,552,878,,,,
1.53658E+18,798,892,893,824,1023,966,838,921,1013,660,552,877,,,,
1.53658E+18,797,891,893,824,1022,967,838,920,1014,660,552,877,,,,
1.53658E+18,798,891,893,824,1023,966,838,920,1013,660,552,878,,,,
1.53658E+18,797,891,894,824,1023,966,837,920,1013,660,552,878,,,,
1.53658E+18,798,891,894,824,1023,966,838,920,1014,660,552,877,,,,
1.53658E+18,798,891,893,824,1023,965,838,920,1013,660,552,877,,,,
1.53658E+18,798,891,894,824,1023,966,838,920,1013,660,552,878,,,,
1.53658E+18,798,891,893,824,1023,966,838,921,1014,661,552,878,,,,
1.53658E+18,798,891,893,824,1023,966,838,920,1013,660,552,877,,,,
1.53658E+18,797,891,894,824,1023,965,838,920,1013,660,552,877,,,,
1.53658E+18,797,891,893,824,1023,966,837,919,1013,660,552,877,,,,
1.53658E+18,797,891,894,824,1023,965,837,920,1013,660,551,878,,,,
1.53658E+18,797,891,893,824,1023,965,837,919,1013,660,551,878,,,,
1.53658E+18,797,891,894,825,1023,965,837,920,1013,660,552,877,,,,
1.53658E+18,797,892,894,824,1022,967,838,920,1013,660,552,878,,,,
1.53658E+18,797,892,893,824,1023,965,837,920,1013,660,551,877,,,,
1.53658E+18,797,892,893,824,1023,966,837,920,1013,660,552,878,,,,
1.53658E+18,797,891,893,824,1023,966,837,920,1014,660,552,878,,,,
1.53658E+18,798,891,893,824,1023,965,838,920,1014,660,552,878,,,,
1.53658E+18,797,891,894,824,1023,966,838,920,1013,661,552,877,,,,
1.53658E+18,797,892,893,824,1023,965,837,920,1014,660,552,878,,,,
1.53658E+18,797,891,893,824,1023,965,837,920,1013,660,552,878,,,,
1.53658E+18,797,892,893,824,1023,966,837,920,1014,660,551,877,,,,
1.53658E+18,797,891,893,824,1022,965,837,920,1013,659,551,877,,,,
1.53658E+18,797,892,893,823,1023,966,837,919,1014,660,550,878,,,,
1.53658E+18,797,891,893,823,1023,965,837,920,1014,659,550,877,,,,
1.53658E+18,797,891,892,824,1023,965,837,920,1014,659,550,877,,,,
1.53658E+18,797,892,893,823,1023,966,838,919,1012,659,550,878,,,,
1.53658E+18,797,891,893,823,1023,966,837,919,1013,659,550,877,,,,
1.53658E+18,797,891,893,824,1023,965,837,920,1013,659,550,877,,,,
1.53658E+18,796,890,892,823,1023,965,837,920,1013,659,550,877,,,,
1.53658E+18,796,891,893,824,1023,965,837,919,1013,659,550,878,,,,
1.53658E+18,797,891,893,823,1022,966,837,919,1013,660,550,877,,,,
1.53658E+18,796,891,892,823,1023,965,837,919,1014,659,550,877,,,,
1.53658E+18,796,891,893,823,1023,965,837,920,1013,659,550,877,,,,
1.53658E+18,797,891,893,824,1023,965,837,920,1013,659,550,878,,,,
1.53658E+18,796,891,893,824,1023,965,837,919,1014,659,550,877,,,,
1.53658E+18,796,892,893,823,1023,965,837,920,1013,659,550,877,,,,
1.53658E+18,796,891,892,823,1023,965,836,920,1014,659,550,877,,,,
1.53658E+18,797,891,892,824,1022,965,837,920,1013,659,550,878,,,,
1.53658E+18,796,891,893,823,1023,965,837,919,1013,659,550,877,,,,
1.53658E+18,796,890,893,823,1023,965,837,920,1013,659,550,877,,,,
