1.53658E+18,790,888,893,822,1023,967,849,931,1017,674,555,878,,,,
1.53658E+18,790,888,893,823,1023,967,848,931,1014,674,556,879,,,,
1.53658E+18,791,889,893,823,1023,968,849,932,1015,674,556,879,,,,
1.53658E+18,792,888,893,823,1023,968,849,931,1015,675,556,879,,,,
1.53658E+18,791,889,894,824,1022,968,849,931,1015,675,557,879,,,,
1.53658E+18,792,889,894,824,1023,968,849,931,1016,675,557,880,,,,
1.53658E+18,792,889,894,824,1023,969,849,931,1015,675,556,879,,,,
1.53658E+18,791,889,896,823,1023,969,849,931,1015,675,556,879,,,,
1.53658E+18,791,889,896,824,1023,968,848,931,1016,674,556,879,,,,
1.53658E+18,792,889,896,823,1023,969,848,931,1015,674,555,879,,,,
1.53658E+18,791,888,897,823,1023,969,849,930,1015,673,555,878,,,,
1.53658E+18,791,888,897,823,1022,969,848,930,1015,673,555,878,,,,
1.53658E+18,791,888,898,823,1023,969,848,931,1015,673,555,878,,,,
1.53658E+18,791,888,898,823,1023,969,849,931,1015,674,555,879,,,,
1.53658E+18,791,889,898,824,1023,970,849,931,1014,674,556,879,,,,
1.53658E+18,791,889,898,823,1022,969,849,930,1015,674,555,878,,,,
1.53658E+18,792,889,899,823,1023,969,848,930,1014,673,553,878,,,,
1.53658E+18,791,888,898,822,1023,969,848,931,1015,673,553,878,,,,
1.53658E+18,791,888,898,823,1023,969,848,930,1015,673,554,878,,,,
1.53658E+18,791,889,897,823,1023,969,848,930,1014,673,554,878,,,,
1.53658E+18,791,889,899,822,1022,969,848,930,1015,673,554,879,,,,
1.53658E+18,791,889,898,822,1023,969,848,931,1015,673,553,878,,,,
1.53658E+18,791,889,897,823,1023,969,848,930,1015,673,554,878,,,,
1.53658E+18,790,889,897,823,1023,969,848,931,1015,673,554,878,,,,
1.53658E+18,791,888,898,823,1023,969,848,930,1014,673,554,878,,,,
1.53658E+18,791,888,898,822,1023,969,848,930,1016,673,554,878,,,,
1.53658E+18,790,889,898,823,1023,970,848,930,1015,673,554,878,,,,
