%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53667E+18,941,1023,985,839,1023,1023,849,990,1021,592,567,910
1.53667E+18,942,1023,985,840,1023,1023,849,990,1022,592,567,912
1.53667E+18,943,1023,985,840,1023,1023,849,991,1022,593,567,912
1.53667E+18,942,1023,986,840,1023,1023,850,991,1022,593,567,912
1.53667E+18,942,1023,987,841,1023,1023,850,991,1022,593,567,912
1.53667E+18,942,1023,986,841,1023,1023,850,991,1022,593,568,911
1.53667E+18,941,1023,988,842,1023,1023,850,991,1022,593,566,913
1.53667E+18,941,1023,987,841,1023,1023,850,992,1023,593,566,913
1.53667E+18,941,1023,987,842,1023,1023,850,991,1022,593,566,913
1.53667E+18,940,1023,987,843,1023,1023,850,991,1023,593,566,913
1.53667E+18,940,1023,987,842,1023,1023,850,992,1022,594,566,912
1.53667E+18,940,1023,987,842,1023,1023,850,991,1022,594,566,913
1.53667E+18,940,1023,987,843,1023,1023,851,991,1021,594,566,913
1.53667E+18,939,1023,987,842,1023,1023,850,991,1023,594,566,913
1.53667E+18,939,1023,987,843,1023,1023,851,991,1022,595,566,913
1.53667E+18,940,1023,988,843,1023,1023,850,991,1023,595,565,914
1.53667E+18,940,1023,988,843,1023,1023,850,991,1023,595,566,914
1.53667E+18,940,1023,988,843,1023,1023,850,991,1022,595,565,914
1.53667E+18,941,1023,988,843,1023,1023,850,991,1022,596,565,914
1.53667E+18,941,1023,988,843,1023,1023,851,991,1021,596,566,914
1.53667E+18,940,1023,988,843,1023,1023,851,991,1022,596,566,914
1.53667E+18,941,1023,988,843,1023,1023,851,992,1022,595,566,915
1.53667E+18,941,1023,987,842,1023,1023,850,991,1021,595,566,914
1.53667E+18,941,1023,987,843,1023,1023,850,991,1022,595,566,913
1.53667E+18,941,1023,987,842,1023,1023,849,992,1021,595,566,914
1.53667E+18,941,1023,987,843,1023,1023,850,991,1022,595,566,913
1.53667E+18,941,1023,987,842,1023,1023,850,991,1022,595,566,913
1.53667E+18,941,1023,987,842,1023,1023,850,992,1022,595,566,913
1.53667E+18,940,1023,986,842,1023,1023,851,991,1021,595,566,914
1.53667E+18,940,1023,987,842,1023,1023,850,991,1022,595,566,913
1.53667E+18,941,1023,988,842,1023,1023,850,991,1023,596,566,913
