%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53665E+18,944,983,955,946,1023,1012,976,1015,1023,768,621,905
1.53665E+18,944,984,956,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,944,983,956,946,1023,1012,976,1014,1023,768,622,905
1.53665E+18,944,983,955,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,943,983,955,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,944,984,955,945,1023,1012,976,1014,1023,768,621,905
1.53665E+18,944,983,955,945,1023,1013,976,1014,1023,768,621,905
1.53665E+18,943,984,955,945,1023,1013,976,1015,1023,768,621,905
1.53665E+18,944,983,955,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,943,983,955,945,1023,1013,976,1015,1023,768,621,905
1.53665E+18,943,983,955,946,1023,1012,977,1014,1023,768,621,904
1.53665E+18,944,982,955,945,1023,1013,976,1015,1023,768,621,905
1.53665E+18,943,983,955,945,1023,1012,976,1014,1023,768,621,905
1.53665E+18,944,983,956,945,1023,1012,976,1014,1023,768,621,905
1.53665E+18,943,983,955,945,1023,1012,976,1014,1023,767,621,905
1.53665E+18,944,983,954,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,943,983,955,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,944,983,955,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,943,983,955,945,1023,1012,976,1014,1023,767,621,905
1.53665E+18,944,983,954,945,1023,1012,975,1015,1023,768,621,905
1.53665E+18,943,984,954,945,1023,1012,976,1015,1023,768,621,905
1.53665E+18,944,983,954,945,1023,1012,976,1015,1023,767,621,905
1.53665E+18,943,983,955,945,1023,1011,976,1015,1023,767,621,905
1.53665E+18,943,982,954,944,1023,1012,977,1015,1023,767,621,905
1.53665E+18,943,982,954,944,1023,1011,976,1014,1023,767,621,905
1.53665E+18,943,983,954,945,1023,1012,976,1015,1023,767,621,905
1.53665E+18,943,982,954,944,1023,1012,976,1015,1023,767,621,905
1.53665E+18,943,982,954,944,1023,1012,976,1014,1023,767,621,905
1.53665E+18,943,983,954,945,1023,1012,976,1015,1023,767,621,905
1.53665E+18,943,983,954,945,1023,1012,976,1014,1023,767,621,905
1.53665E+18,943,982,955,944,1023,1012,976,1014,1023,767,621,905
1.53665E+18,943,983,954,944,1023,1012,976,1015,1023,767,621,905
1.53665E+18,943,983,954,944,1023,1011,976,1014,1023,767,621,905
1.53665E+18,943,982,954,944,1023,1011,976,1015,1023,767,621,905
1.53665E+18,943,982,954,944,1023,1011,976,1014,1023,767,621,905
1.53665E+18,943,982,954,945,1023,1011,976,1015,1023,767,621,906
1.53665E+18,943,982,953,944,1023,1011,976,1015,1023,767,621,904
1.53665E+18,943,982,954,944,1023,1011,975,1015,1023,767,621,906
1.53665E+18,943,982,954,944,1023,1011,976,1014,1023,767,621,905
1.53665E+18,942,982,954,944,1023,1011,975,1015,1023,767,621,905
1.53665E+18,943,981,954,944,1023,1011,976,1015,1023,767,621,905
1.53665E+18,943,982,953,944,1023,1011,976,1015,1023,767,621,905
1.53665E+18,943,982,953,944,1023,1011,976,1015,1023,766,621,905
1.53665E+18,943,982,953,944,1023,1011,975,1014,1023,767,620,904
1.53665E+18,943,982,954,944,1023,1012,976,1015,1023,767,620,905
1.53665E+18,943,982,953,945,1023,1012,976,1015,1023,766,621,905
1.53665E+18,942,982,954,945,1023,1011,976,1014,1023,766,621,905
