%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53665E+18,854,983,993,915,1023,1023,980,1022,1023,766,609,905
1.53665E+18,854,984,992,915,1023,1023,980,1022,1023,766,610,905
1.53665E+18,854,984,992,914,1023,1023,980,1022,1023,766,610,905
1.53665E+18,854,984,992,915,1023,1023,980,1022,1023,766,609,905
1.53665E+18,854,984,992,915,1023,1023,981,1021,1023,766,609,905
1.53665E+18,854,983,993,914,1023,1023,980,1022,1023,766,610,906
1.53665E+18,854,984,992,915,1023,1023,980,1022,1023,766,610,905
1.53665E+18,854,983,993,915,1023,1023,980,1022,1023,766,609,905
1.53665E+18,854,983,992,914,1023,1023,980,1022,1023,765,609,906
1.53665E+18,854,983,993,914,1023,1023,981,1022,1023,766,609,905
1.53665E+18,854,984,991,915,1023,1023,980,1021,1023,765,610,905
1.53665E+18,854,984,993,914,1023,1023,980,1022,1023,766,609,905
1.53665E+18,854,984,993,915,1023,1023,980,1022,1023,765,609,905
1.53665E+18,854,983,993,914,1023,1023,980,1022,1023,765,609,906
1.53665E+18,855,984,993,915,1023,1023,980,1021,1023,765,609,905
1.53665E+18,854,984,993,915,1023,1023,980,1022,1023,765,609,905
1.53665E+18,854,984,993,915,1023,1023,980,1022,1023,765,609,906
1.53665E+18,854,984,993,914,1023,1023,981,1022,1023,765,609,905
1.53665E+18,855,984,993,915,1023,1023,980,1022,1023,765,609,905
1.53665E+18,854,983,993,914,1023,1023,980,1022,1023,765,609,905
1.53665E+18,854,984,992,915,1023,1023,980,1021,1023,765,609,905
1.53665E+18,854,983,993,915,1023,1023,980,1022,1023,765,609,905
1.53665E+18,854,983,993,914,1023,1023,980,1021,1023,765,609,905
1.53665E+18,854,984,993,915,1023,1023,981,1021,1023,765,609,905
1.53665E+18,854,983,993,914,1023,1023,980,1022,1023,765,609,906
1.53665E+18,854,984,992,915,1023,1023,980,1022,1023,765,609,905
1.53665E+18,854,983,992,914,1023,1023,981,1021,1023,765,609,905
1.53665E+18,854,984,992,914,1023,1023,980,1022,1023,765,609,906
1.53665E+18,854,983,993,915,1023,1023,980,1022,1023,765,609,905
