1.53659E+18,796,1013,983,708,1023,992,892,964,998,558,523,762
1.53659E+18,796,1014,983,708,1023,991,892,965,997,558,523,762
1.53659E+18,795,1013,983,708,1023,992,892,964,998,558,524,762
1.53659E+18,796,1013,983,708,1023,991,891,965,998,558,523,761
1.53659E+18,795,1013,983,708,1023,991,892,965,997,558,523,761
1.53659E+18,796,1014,983,708,1023,992,891,966,998,558,523,761
1.53659E+18,795,1013,982,708,1023,991,892,964,998,558,523,761
1.53659E+18,795,1013,983,708,1023,991,891,964,998,559,523,762
1.53659E+18,795,1013,983,709,1023,992,891,965,997,559,523,761
1.53659E+18,795,1014,982,708,1023,992,891,966,997,558,523,761
1.53659E+18,796,1014,983,708,1023,992,892,964,998,559,523,761
1.53659E+18,795,1013,983,708,1023,992,892,965,997,558,523,761
1.53659E+18,795,1014,983,708,1023,992,892,965,997,558,523,761
1.53659E+18,795,1014,982,708,1023,990,892,964,997,558,523,761
1.53659E+18,795,1014,983,708,1023,991,891,965,998,558,523,761
1.53659E+18,795,1013,983,708,1023,991,891,965,997,558,523,761
1.53659E+18,795,1013,982,708,1023,991,891,965,997,558,523,760
1.53659E+18,795,1013,982,707,1023,991,891,966,998,559,523,760
1.53659E+18,795,1013,983,708,1023,991,892,965,997,558,523,760
1.53659E+18,795,1013,983,708,1023,991,892,965,997,558,523,760
1.53659E+18,795,1013,983,708,1023,991,891,966,998,558,523,761
1.53659E+18,795,1013,981,708,1023,991,891,964,998,558,523,760
1.53659E+18,795,1013,983,708,1023,991,891,965,997,558,523,761
1.53659E+18,794,1013,982,708,1023,991,891,966,998,558,523,760
1.53659E+18,794,1013,982,708,1023,991,892,964,998,558,523,760
1.53659E+18,795,1013,982,708,1023,992,891,965,998,558,523,760
1.53659E+18,795,1013,982,709,1023,992,892,965,998,558,523,761
1.53659E+18,795,1013,982,708,1023,991,891,965,997,558,523,760
1.53659E+18,794,1012,982,708,1023,992,892,964,997,558,523,761
1.53659E+18,795,1014,983,708,1023,992,891,964,997,558,523,760
1.53659E+18,795,1013,983,708,1023,991,891,967,997,558,523,761
1.53659E+18,795,1013,983,708,1023,991,890,965,997,558,523,761
1.53659E+18,795,1013,982,708,1023,992,891,964,998,558,523,761
1.53659E+18,795,1013,983,708,1023,992,891,965,997,558,523,760
1.53659E+18,795,1013,983,709,1023,991,891,965,998,558,523,761
1.53659E+18,795,1014,983,708,1023,992,891,964,998,558,523,761
1.53659E+18,795,1014,983,708,1023,992,892,965,997,558,523,760
1.53659E+18,795,1014,983,708,1023,991,892,965,998,558,523,760
1.53659E+18,795,1014,983,708,1023,991,892,964,998,558,523,760
1.53659E+18,795,1013,983,708,1023,991,891,964,998,558,523,760
1.53659E+18,795,1012,983,708,1023,991,892,964,997,558,523,761
1.53659E+18,796,1013,982,708,1023,992,892,967,998,559,523,761
1.53659E+18,795,1013,983,708,1023,991,892,965,997,558,523,760
1.53659E+18,794,1013,983,708,1023,990,892,965,998,558,523,760
1.53659E+18,795,1014,982,708,1023,991,892,965,997,558,523,761
1.53659E+18,795,1013,982,708,1023,990,892,966,998,558,523,760
1.53659E+18,795,1012,982,708,1023,991,891,964,997,559,523,761
1.53659E+18,795,1013,983,708,1023,991,892,964,997,559,523,760
1.53659E+18,795,1013,983,709,1023,991,891,965,997,559,523,760
1.53659E+18,795,1012,982,708,1023,990,892,965,997,559,523,760
1.53659E+18,795,1013,983,708,1023,991,892,964,997,559,523,760
1.53659E+18,795,1012,983,708,1023,991,892,965,997,559,523,760
1.53659E+18,795,1013,983,709,1023,991,893,964,997,559,522,760
1.53659E+18,795,1013,981,708,1023,991,892,964,998,559,522,760
1.53659E+18,795,1013,984,708,1023,991,892,965,998,559,522,760
1.53659E+18,795,1012,983,708,1023,991,892,966,997,559,523,760
1.53659E+18,794,1012,982,708,1023,992,892,965,998,559,523,760
1.53659E+18,795,1013,983,709,1023,991,891,964,998,559,522,760
1.53659E+18,795,1013,983,708,1023,991,892,964,997,559,523,760
1.53659E+18,795,1012,982,708,1023,992,892,965,997,559,522,761
1.53659E+18,795,1013,982,708,1023,991,892,965,997,558,522,760
1.53659E+18,795,1013,982,709,1023,992,892,963,997,559,522,760
1.53659E+18,795,1013,983,708,1023,991,892,965,998,559,523,760
1.53659E+18,794,1013,983,709,1023,991,891,965,996,559,522,760
1.53659E+18,795,1013,982,708,1023,991,892,964,997,559,523,760
1.53659E+18,796,1013,982,708,1023,991,892,965,998,559,523,760
1.53659E+18,795,1013,982,709,1023,991,892,964,998,559,523,760
1.53659E+18,795,1012,982,708,1023,991,892,964,998,559,523,760
1.53659E+18,795,1012,981,709,1023,991,891,964,998,559,523,760
1.53659E+18,795,1012,982,708,1023,991,892,965,998,559,523,760
1.53659E+18,795,1012,982,709,1023,991,892,965,997,559,523,760
1.53659E+18,794,1012,982,709,1023,991,891,964,998,558,523,760
1.53659E+18,795,1013,982,709,1023,991,891,964,998,559,523,760
1.53659E+18,795,1013,982,709,1023,991,892,966,998,559,523,760
1.53659E+18,795,1012,982,710,1023,991,892,964,997,559,523,760
1.53659E+18,794,1013,982,709,1023,991,892,965,997,559,523,760
1.53659E+18,795,1013,982,709,1023,991,892,964,996,559,523,760
1.53659E+18,795,1013,982,709,1023,989,892,965,998,559,522,760
1.53659E+18,795,1013,983,709,1023,991,891,964,998,559,523,760
1.53659E+18,794,1013,982,709,1023,991,891,964,997,559,523,760
1.53659E+18,795,1012,982,709,1023,991,892,964,997,559,523,760
1.53659E+18,795,1013,982,709,1023,990,892,965,998,560,523,760
1.53659E+18,795,1012,983,709,1023,991,892,964,997,559,523,760
1.53659E+18,794,1012,982,709,1023,991,892,965,998,559,523,760
1.53659E+18,795,1012,982,708,1023,991,892,965,998,559,523,760
1.53659E+18,795,1012,982,709,1023,991,892,963,996,559,523,760
1.53659E+18,795,1013,982,708,1023,991,892,964,998,559,523,760
1.53659E+18,794,1013,982,708,1023,991,892,966,998,559,523,760
1.53659E+18,794,1012,982,708,1023,991,891,964,997,559,523,760
1.53659E+18,794,1013,982,708,1023,991,892,963,997,559,523,760
1.53659E+18,794,1013,983,708,1023,991,891,964,998,559,523,760
1.53659E+18,794,1013,982,708,1023,991,892,965,996,559,523,760
1.53659E+18,794,1013,982,708,1023,992,892,964,998,558,523,760
1.53659E+18,795,1012,982,708,1023,991,892,965,998,559,523,760
1.53659E+18,795,1012,982,708,1023,991,892,965,997,559,523,760
1.53659E+18,794,1012,982,708,1023,991,891,964,997,558,523,760
1.53659E+18,795,1013,982,708,1023,990,892,964,997,559,523,760
1.53659E+18,795,1012,982,708,1023,991,892,964,997,559,523,760
1.53659E+18,794,1012,982,708,1023,991,892,965,997,559,523,760
1.53659E+18,794,1013,983,708,1023,991,891,964,998,559,523,760
1.53659E+18,794,1013,982,708,1023,990,892,964,998,559,523,760
1.53659E+18,794,1012,981,708,1023,991,892,964,997,559,523,760
1.53659E+18,794,1014,983,708,1023,991,892,965,997,559,523,760
1.53659E+18,794,1013,982,708,1023,991,892,965,998,559,523,760
1.53659E+18,794,1012,982,708,1023,991,892,964,997,559,523,760
1.53659E+18,794,1013,982,708,1023,991,892,964,997,559,523,761
1.53659E+18,795,1013,983,708,1023,991,892,964,997,559,523,760
1.53659E+18,795,1012,982,708,1023,992,892,964,997,559,523,760
1.53659E+18,794,1013,982,708,1023,991,891,965,998,559,523,761
1.53659E+18,795,1013,982,708,1023,990,892,965,997,559,523,761
1.53659E+18,795,1013,982,708,1023,990,891,964,998,559,523,760
1.53659E+18,794,1013,982,708,1023,991,892,966,997,559,523,761
1.53659E+18,795,1012,983,708,1023,991,891,965,998,559,523,760
1.53659E+18,795,1013,981,708,1023,990,892,964,997,559,523,761
1.53659E+18,795,1013,982,708,1023,991,891,965,998,559,523,760
1.53659E+18,794,1012,983,708,1023,991,891,964,997,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,964,998,559,523,760
1.53659E+18,795,1013,982,708,1023,992,893,964,997,559,523,760
1.53659E+18,795,1013,982,708,1023,991,892,965,997,559,523,760
1.53659E+18,794,1012,982,708,1023,991,892,965,997,559,523,761
1.53659E+18,793,1013,981,707,1023,990,891,965,997,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,998,559,523,760
1.53659E+18,795,1012,982,708,1023,991,892,964,998,559,523,761
1.53659E+18,794,1012,982,708,1023,991,892,966,998,559,523,761
1.53659E+18,794,1013,982,708,1023,990,892,965,998,559,523,761
1.53659E+18,795,1013,982,708,1023,991,891,965,998,559,523,761
1.53659E+18,795,1012,981,708,1023,991,891,966,997,559,523,761
1.53659E+18,794,1012,982,707,1023,991,891,965,997,559,523,761
1.53659E+18,795,1013,982,708,1023,991,891,964,997,559,523,761
1.53659E+18,795,1013,982,708,1023,991,891,965,997,559,523,761
1.53659E+18,795,1013,982,708,1023,990,892,965,998,559,523,761
1.53659E+18,794,1012,982,708,1023,992,892,964,998,559,523,761
1.53659E+18,795,1013,982,708,1023,991,892,964,998,559,523,761
1.53659E+18,795,1012,982,708,1023,991,892,965,997,559,523,760
1.53659E+18,795,1013,982,708,1023,991,893,965,997,559,523,761
1.53659E+18,794,1013,982,708,1023,991,892,965,998,559,523,761
1.53659E+18,795,1012,982,707,1023,991,892,965,998,559,523,760
1.53659E+18,794,1012,982,708,1023,991,893,964,997,559,523,761
1.53659E+18,795,1012,982,708,1023,991,892,964,998,559,523,760
1.53659E+18,795,1013,982,708,1023,991,892,964,997,559,523,760
1.53659E+18,795,1012,982,708,1023,992,892,965,998,559,523,761
1.53659E+18,795,1013,982,708,1023,991,893,966,998,559,523,761
1.53659E+18,795,1012,982,708,1023,992,892,965,997,559,523,760
1.53659E+18,795,1013,982,707,1023,991,893,964,997,559,523,760
1.53659E+18,795,1012,982,708,1023,992,892,965,998,559,523,761
1.53659E+18,796,1012,982,708,1023,991,892,964,997,559,523,761
1.53659E+18,795,1013,982,707,1023,992,893,965,997,559,523,760
1.53659E+18,794,1013,982,707,1023,992,892,964,998,559,523,760
1.53659E+18,795,1012,982,708,1023,991,892,966,997,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,964,998,559,523,760
1.53659E+18,795,1012,982,707,1023,992,892,964,997,559,523,760
1.53659E+18,794,1013,982,707,1023,991,892,965,998,559,523,761
1.53659E+18,795,1013,982,707,1023,992,893,965,997,559,523,760
1.53659E+18,795,1012,981,707,1023,991,892,965,997,559,523,760
1.53659E+18,794,1013,982,707,1023,991,892,965,998,559,523,760
1.53659E+18,794,1012,982,707,1023,992,892,965,998,559,523,760
1.53659E+18,794,1013,981,707,1023,991,892,964,997,559,523,760
1.53659E+18,794,1012,982,707,1023,992,892,964,997,559,523,760
1.53659E+18,795,1013,982,707,1023,991,892,967,997,559,523,760
1.53659E+18,794,1013,982,707,1023,992,892,965,997,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,964,997,559,523,760
1.53659E+18,794,1012,982,707,1023,991,892,963,997,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,998,559,523,760
1.53659E+18,795,1013,982,707,1023,991,891,965,997,559,523,760
1.53659E+18,795,1013,982,707,1023,992,892,964,998,559,523,760
1.53659E+18,795,1013,982,707,1023,991,892,965,997,559,523,760
1.53659E+18,794,1013,982,707,1023,990,892,965,998,558,523,760
1.53659E+18,794,1014,982,707,1023,991,892,964,997,559,523,760
1.53659E+18,794,1013,981,707,1023,991,891,965,998,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,997,559,523,761
1.53659E+18,794,1013,982,707,1023,991,892,965,997,559,523,760
1.53659E+18,794,1013,982,707,1023,991,892,964,998,559,523,760
1.53659E+18,794,1012,982,707,1023,990,892,964,997,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,998,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,964,998,559,523,760
1.53659E+18,794,1012,982,707,1023,991,892,964,998,559,523,760
1.53659E+18,795,1013,982,707,1023,991,893,966,998,559,523,760
1.53659E+18,795,1012,982,707,1023,990,892,965,997,559,523,760
1.53659E+18,794,1012,981,707,1023,991,892,964,998,559,523,760
1.53659E+18,794,1013,982,707,1023,992,892,965,998,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,998,559,523,760
1.53659E+18,795,1012,982,706,1023,991,892,965,997,559,523,760
1.53659E+18,794,1013,982,707,1023,991,893,964,997,558,523,760
1.53659E+18,794,1013,982,707,1023,991,892,966,997,558,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,998,559,523,759
1.53659E+18,794,1012,981,707,1023,991,892,964,998,559,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,997,558,523,760
1.53659E+18,794,1012,982,707,1023,991,892,964,998,558,523,760
1.53659E+18,794,1013,983,707,1023,991,892,964,998,558,523,761
1.53659E+18,795,1013,982,707,1023,990,892,964,997,558,523,760
1.53659E+18,795,1013,982,707,1023,990,892,965,997,558,523,760
1.53659E+18,794,1013,982,707,1023,991,891,965,997,558,523,759
1.53659E+18,795,1013,982,707,1023,991,892,964,997,558,523,760
1.53659E+18,795,1013,981,707,1023,991,892,964,997,558,523,760
1.53659E+18,795,1013,982,707,1023,991,892,965,997,558,523,760
1.53659E+18,794,1013,982,708,1023,990,891,964,997,558,523,760
1.53659E+18,795,1013,982,708,1023,991,892,965,998,558,523,760
1.53659E+18,796,1013,982,708,1023,991,892,965,997,558,523,760
1.53659E+18,795,1013,982,707,1023,990,892,965,998,558,523,760
1.53659E+18,794,1013,982,707,1023,991,892,964,998,558,523,760
1.53659E+18,795,1013,982,707,1023,991,892,965,997,558,523,760
1.53659E+18,795,1013,982,707,1023,991,891,965,997,558,523,760
1.53659E+18,795,1013,982,707,1023,991,892,964,997,558,523,760
1.53659E+18,795,1012,982,707,1023,991,892,963,998,558,523,760
1.53659E+18,795,1013,982,707,1023,991,892,964,997,558,523,759
1.53659E+18,795,1012,982,707,1023,991,892,965,997,558,523,760
1.53659E+18,794,1013,982,707,1023,991,892,964,998,558,523,760
1.53659E+18,794,1013,982,707,1023,991,892,965,997,558,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,998,558,523,759
1.53659E+18,794,1012,982,708,1023,990,891,965,998,558,523,760
1.53659E+18,795,1012,982,707,1023,991,892,964,998,558,523,760
1.53659E+18,794,1013,983,707,1023,990,892,964,997,558,523,760
1.53659E+18,795,1012,981,707,1023,991,892,965,998,558,523,760
1.53659E+18,795,1012,982,707,1023,991,892,965,997,558,523,760
1.53659E+18,794,1013,982,707,1023,992,892,964,997,558,523,760
1.53659E+18,794,1012,982,707,1023,991,892,964,998,558,523,760
1.53659E+18,794,1012,983,707,1023,991,891,964,997,558,523,760
1.53659E+18,795,1012,983,707,1023,991,892,964,997,558,523,761
1.53659E+18,794,1013,982,707,1023,992,892,965,997,558,523,761
1.53659E+18,794,1012,982,707,1023,991,892,966,998,558,523,760
1.53659E+18,794,1013,982,707,1023,990,892,964,997,558,523,760
1.53659E+18,794,1013,982,707,1023,991,892,964,998,558,523,761
1.53659E+18,794,1013,982,707,1023,991,892,965,998,558,524,760
1.53659E+18,794,1012,982,707,1023,991,891,965,996,558,523,760
1.53659E+18,794,1013,982,707,1023,991,893,964,998,558,523,760
1.53659E+18,795,1013,982,707,1023,991,891,965,997,558,523,760
1.53659E+18,795,1012,982,706,1023,991,892,967,998,558,524,761
1.53659E+18,794,1012,982,707,1023,991,891,965,997,558,524,761
1.53659E+18,795,1013,982,707,1023,991,892,964,997,558,524,761
1.53659E+18,795,1012,982,706,1023,991,892,964,998,558,523,761
1.53659E+18,794,1013,982,707,1023,991,892,965,998,558,524,761
1.53659E+18,794,1013,982,707,1023,990,891,965,998,558,524,761
1.53659E+18,795,1012,981,707,1023,990,891,966,998,558,523,761
1.53659E+18,794,1012,982,707,1023,991,892,966,999,558,524,761
1.53659E+18,795,1012,982,707,1023,991,891,965,998,558,524,761
1.53659E+18,794,1012,982,707,1023,991,892,965,998,558,524,761
1.53659E+18,794,1012,981,707,1023,990,892,965,998,558,524,761
1.53659E+18,795,1012,981,707,1023,990,891,966,999,558,524,761
1.53659E+18,794,1012,982,706,1023,991,892,965,998,558,524,761
1.53659E+18,794,1012,982,707,1023,991,892,965,999,558,524,761
1.53659E+18,795,1013,981,707,1023,991,891,965,998,558,524,761
1.53659E+18,794,1012,981,707,1023,989,891,965,998,558,524,761
1.53659E+18,794,1012,982,707,1023,990,892,965,999,558,524,762
1.53659E+18,794,1012,982,707,1023,991,891,965,998,558,524,761
1.53659E+18,794,1012,981,707,1023,991,891,965,998,558,524,762
1.53659E+18,794,1012,981,707,1023,991,892,965,997,559,524,761
1.53659E+18,794,1013,982,707,1023,991,891,964,998,558,524,761
1.53659E+18,794,1012,981,707,1023,990,891,965,998,558,524,761
1.53659E+18,795,1012,981,707,1023,991,892,965,999,558,524,762
1.53659E+18,794,1012,981,707,1023,991,891,964,997,558,524,761
1.53659E+18,795,1013,982,707,1023,991,891,965,998,558,524,761
1.53659E+18,794,1012,981,707,1023,991,891,966,999,558,524,761
1.53659E+18,794,1012,981,707,1023,991,891,965,997,558,524,761
1.53659E+18,795,1012,981,707,1023,991,892,964,998,558,524,762
1.53659E+18,794,1012,981,707,1023,991,891,965,998,558,524,762
1.53659E+18,794,1012,982,707,1023,991,890,965,997,558,524,762
1.53659E+18,794,1013,982,707,1023,992,891,965,998,558,524,762
1.53659E+18,795,1012,982,707,1023,991,891,965,999,558,524,762
1.53659E+18,795,1012,981,707,1023,990,892,966,997,558,524,762
1.53659E+18,794,1012,981,707,1023,991,891,964,997,558,524,762
1.53659E+18,795,1013,981,707,1023,991,892,964,998,558,524,762
1.53659E+18,795,1012,982,707,1023,991,891,965,998,558,524,762
1.53659E+18,795,1012,981,707,1023,991,891,965,998,558,524,762
1.53659E+18,795,1013,982,707,1023,990,892,965,998,558,524,762
1.53659E+18,794,1012,981,707,1023,990,892,964,998,558,524,762
1.53659E+18,795,1013,982,707,1023,991,891,966,998,558,524,762
1.53659E+18,795,1012,982,706,1023,991,891,964,999,558,524,762
1.53659E+18,794,1012,982,706,1023,992,891,964,998,558,524,762
1.53659E+18,795,1012,983,706,1023,991,891,965,999,558,524,762
1.53659E+18,795,1013,982,706,1023,991,891,967,998,558,524,762
1.53659E+18,795,1012,982,706,1023,991,891,964,999,558,524,762
1.53659E+18,794,1013,982,706,1023,991,891,965,998,558,524,762
1.53659E+18,795,1012,982,706,1023,992,891,965,999,558,524,762
1.53659E+18,794,1012,982,706,1023,991,891,965,998,558,524,762
1.53659E+18,795,1012,982,706,1023,991,891,965,998,558,524,761
1.53659E+18,794,1012,982,706,1023,992,892,965,998,558,524,761
1.53659E+18,795,1012,982,706,1023,991,892,965,999,558,524,761
