%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53665E+18,841,959,949,930,1023,1002,939,997,1023,680,604,892
1.53665E+18,841,960,949,929,1023,1002,939,998,1023,681,603,892
1.53665E+18,841,959,949,929,1023,1002,938,998,1021,681,604,891
1.53665E+18,841,959,949,929,1023,1002,939,997,1023,681,604,892
1.53665E+18,841,959,949,929,1023,1002,938,998,1023,681,604,892
1.53665E+18,841,959,949,929,1023,1002,938,998,1023,681,604,892
1.53665E+18,841,959,949,929,1023,1002,938,997,1023,681,604,892
1.53665E+18,841,959,949,929,1023,1002,939,998,1023,681,604,893
1.53665E+18,841,959,949,929,1023,1001,939,998,1023,680,604,892
1.53665E+18,841,959,949,929,1023,1003,938,998,1023,680,604,892
1.53665E+18,841,959,949,929,1023,1002,939,997,1023,680,604,892
1.53665E+18,840,959,949,930,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,959,949,929,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,960,949,930,1023,1002,938,998,1023,680,604,892
1.53665E+18,841,959,949,930,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,960,949,929,1023,1002,937,998,1023,680,605,892
1.53665E+18,840,959,949,929,1023,1002,938,997,1023,680,604,892
1.53665E+18,840,959,949,930,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,961,949,930,1023,1002,937,997,1023,680,604,891
1.53665E+18,840,959,949,930,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,960,949,930,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,959,949,930,1023,1002,938,999,1023,680,604,892
1.53665E+18,840,959,949,930,1023,1001,938,997,1023,680,604,892
1.53665E+18,840,959,949,931,1023,1002,938,997,1023,680,604,892
1.53665E+18,839,959,949,930,1023,1002,938,998,1023,680,604,893
1.53665E+18,840,959,949,929,1023,1002,938,998,1023,680,604,893
1.53665E+18,840,960,949,929,1023,1001,939,998,1023,680,604,893
1.53665E+18,840,961,949,929,1023,1002,939,998,1023,680,604,892
1.53665E+18,840,960,949,928,1023,1002,937,998,1023,680,604,892
1.53665E+18,840,960,949,927,1023,1002,938,998,1023,681,604,892
1.53665E+18,840,960,949,929,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,960,949,928,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,960,949,928,1023,1002,939,998,1023,680,604,892
1.53665E+18,840,960,949,928,1023,1002,939,997,1023,680,604,892
1.53665E+18,840,959,949,927,1023,1002,939,997,1023,680,604,891
1.53665E+18,840,960,949,927,1023,1002,938,998,1023,680,604,892
1.53665E+18,840,960,949,927,1023,1002,938,997,1023,680,604,892
1.53665E+18,840,961,949,927,1023,1002,939,998,1023,680,604,892
1.53665E+18,840,959,949,927,1023,1001,939,997,1023,680,604,892
1.53665E+18,839,960,949,927,1023,1002,939,998,1023,680,604,892
1.53665E+18,839,960,948,927,1023,1001,939,997,1023,680,604,892
1.53665E+18,839,961,949,927,1023,1002,939,998,1023,681,604,892
1.53665E+18,839,961,949,927,1023,1002,939,998,1023,681,604,892
1.53665E+18,839,960,949,927,1023,1002,938,998,1023,681,604,892
1.53665E+18,839,960,949,927,1023,1003,938,997,1023,682,604,891
1.53665E+18,839,960,949,927,1023,1002,939,999,1023,682,605,892
1.53665E+18,839,960,949,927,1023,1002,939,997,1023,682,605,892
1.53665E+18,839,959,949,926,1023,1002,939,998,1023,682,605,891
1.53665E+18,839,960,949,927,1023,1002,939,997,1023,682,605,892
1.53665E+18,839,960,949,927,1023,1002,939,998,1023,682,605,892
1.53665E+18,838,960,949,927,1023,1002,938,998,1023,682,605,892
1.53665E+18,839,961,949,927,1023,1002,939,998,1023,682,605,892
1.53665E+18,839,960,949,927,1023,1003,938,998,1023,682,605,892
1.53665E+18,839,960,949,927,1023,1002,939,998,1023,682,605,892
1.53665E+18,839,960,949,926,1023,1002,939,998,1023,682,605,892
1.53665E+18,839,960,949,927,1023,1002,938,998,1023,682,605,892
1.53665E+18,839,960,949,926,1023,1003,939,999,1023,682,605,892
1.53665E+18,839,960,948,926,1023,1002,939,997,1023,682,605,892
1.53665E+18,839,959,949,927,1023,1002,938,998,1023,683,605,892
1.53665E+18,840,959,949,926,1023,1003,939,997,1023,683,605,892
1.53665E+18,839,960,948,926,1023,1002,938,999,1023,683,605,892
1.53665E+18,840,959,949,926,1023,1002,939,999,1023,683,605,893
1.53665E+18,840,959,949,925,1023,1002,938,999,1023,683,605,892
1.53665E+18,839,960,949,925,1023,1003,939,999,1023,683,605,892
1.53665E+18,839,959,948,926,1023,1002,939,997,1023,683,604,892
1.53665E+18,839,960,948,925,1023,1002,939,998,1023,683,605,893
1.53665E+18,839,961,948,925,1023,1001,939,998,1023,683,605,893
1.53665E+18,839,960,948,925,1023,1002,939,998,1023,683,604,891
1.53665E+18,839,960,949,925,1023,1002,938,998,1023,683,605,892
