%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53665E+18,873,977,991,927,1023,1022,993,1023,1023,811,599,908
1.53665E+18,872,977,990,927,1023,1021,993,1023,1023,812,599,907
1.53665E+18,872,977,991,926,1023,1022,993,1023,1023,812,599,907
1.53665E+18,871,977,991,927,1023,1022,993,1023,1023,812,599,907
1.53665E+18,873,978,991,927,1023,1022,993,1023,1023,812,599,908
1.53665E+18,872,977,991,927,1023,1022,994,1023,1023,812,600,907
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,812,599,907
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,812,599,908
1.53665E+18,872,977,991,927,1023,1021,994,1023,1023,812,599,907
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,812,599,907
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,812,600,907
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,811,600,907
1.53665E+18,872,977,990,926,1023,1022,993,1023,1023,812,600,907
1.53665E+18,872,977,991,926,1023,1021,993,1023,1023,813,600,907
1.53665E+18,872,976,991,927,1023,1022,994,1023,1023,812,600,907
1.53665E+18,872,978,991,927,1023,1022,994,1023,1023,812,600,907
1.53665E+18,872,977,991,928,1023,1022,993,1023,1023,812,600,908
1.53665E+18,872,977,991,927,1023,1021,993,1023,1023,813,600,907
1.53665E+18,872,977,991,927,1023,1021,993,1023,1023,813,601,907
1.53665E+18,872,977,990,927,1023,1022,993,1023,1023,812,601,908
1.53665E+18,872,977,991,927,1023,1023,993,1023,1023,812,600,907
1.53665E+18,872,978,991,927,1023,1022,994,1023,1023,812,600,908
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,816,601,908
1.53665E+18,872,977,990,927,1023,1022,993,1023,1023,814,602,908
1.53665E+18,872,977,990,927,1023,1021,993,1023,1023,814,601,908
1.53665E+18,872,977,991,926,1023,1022,993,1023,1023,814,601,908
1.53665E+18,871,977,990,927,1023,1022,993,1023,1023,813,601,908
1.53665E+18,872,977,990,926,1023,1022,993,1023,1023,814,601,908
1.53665E+18,871,977,990,927,1023,1022,994,1023,1023,813,601,907
1.53665E+18,872,977,991,926,1023,1022,993,1023,1023,814,601,908
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,813,601,908
1.53665E+18,871,978,990,927,1023,1021,994,1023,1023,813,601,908
1.53665E+18,872,977,990,926,1023,1022,993,1023,1023,814,601,908
1.53665E+18,872,976,990,927,1023,1022,994,1023,1023,814,601,908
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,814,600,908
1.53665E+18,872,977,991,926,1023,1021,994,1023,1023,813,601,908
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,813,601,908
1.53665E+18,871,977,990,926,1023,1022,994,1023,1023,813,601,907
1.53665E+18,872,977,990,926,1023,1022,993,1023,1023,813,601,908
1.53665E+18,872,976,990,926,1023,1021,994,1023,1023,813,601,908
1.53665E+18,872,976,990,926,1023,1022,993,1023,1023,813,601,908
1.53665E+18,872,977,990,927,1023,1022,993,1023,1023,813,601,908
1.53665E+18,871,976,991,927,1023,1022,993,1023,1023,813,601,908
1.53665E+18,871,977,990,927,1023,1022,993,1023,1023,813,601,908
1.53665E+18,872,976,990,926,1023,1022,993,1023,1023,813,601,908
1.53665E+18,871,976,990,926,1023,1021,993,1023,1023,812,601,908
1.53665E+18,872,976,990,927,1023,1021,993,1023,1023,812,600,908
1.53665E+18,871,976,990,927,1023,1022,993,1023,1023,812,601,907
1.53665E+18,872,977,990,927,1023,1021,993,1023,1023,812,601,908
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,813,601,908
1.53665E+18,872,977,990,927,1023,1021,993,1023,1023,812,601,907
1.53665E+18,872,976,991,927,1023,1022,993,1023,1023,813,601,907
1.53665E+18,871,977,991,926,1023,1022,993,1023,1023,812,601,907
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,813,601,907
1.53665E+18,872,977,991,927,1023,1022,993,1023,1023,812,601,908
1.53665E+18,871,976,990,927,1023,1021,993,1023,1023,812,601,907
