%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53659E+18,971,1015,997,899,1023,975,835,969,1021,634,554,899
1.53659E+18,972,1015,997,900,1023,975,835,968,1022,634,554,898
1.53659E+18,972,1016,998,899,1023,974,835,968,1021,634,554,898
1.53659E+18,972,1015,997,899,1023,974,835,968,1021,635,554,898
1.53659E+18,971,1015,998,899,1023,974,835,969,1021,635,554,898
1.53659E+18,972,1015,998,898,1023,975,835,969,1021,635,554,898
1.53659E+18,971,1015,997,899,1023,974,834,969,1021,635,554,898
1.53659E+18,972,1015,997,899,1023,975,834,969,1021,634,554,898
1.53659E+18,973,1015,998,899,1023,974,834,969,1021,634,554,898
1.53659E+18,972,1015,997,899,1023,974,835,968,1021,634,554,899
1.53659E+18,972,1015,997,899,1023,975,835,968,1021,635,554,899
1.53659E+18,972,1015,997,899,1023,975,834,968,1021,635,554,898
1.53659E+18,972,1015,998,899,1023,975,834,968,1022,634,554,899
1.53659E+18,971,1016,996,899,1023,975,834,968,1021,634,554,899
1.53659E+18,972,1016,997,899,1023,974,834,969,1021,634,554,899
1.53659E+18,972,1015,997,899,1023,976,834,969,1021,634,554,899
1.53659E+18,971,1015,997,899,1023,975,834,969,1021,634,554,899
1.53659E+18,971,1016,997,899,1023,975,834,969,1021,634,554,899
1.53659E+18,972,1014,997,899,1023,975,835,969,1021,634,554,898
1.53659E+18,971,1015,997,899,1023,975,834,969,1021,634,554,899
1.53659E+18,971,1015,997,899,1023,975,834,968,1022,634,554,898
1.53659E+18,972,1016,997,898,1023,975,834,969,1021,634,553,899
1.53659E+18,972,1015,997,899,1023,975,834,969,1021,634,554,899
1.53659E+18,973,1015,997,899,1023,975,834,969,1022,634,554,899
1.53659E+18,971,1015,997,899,1023,975,834,969,1022,634,554,898
1.53659E+18,972,1015,997,898,1023,975,834,969,1021,634,554,899
1.53659E+18,971,1015,997,899,1023,976,834,969,1022,635,554,899
1.53659E+18,971,1015,997,898,1023,975,834,969,1021,634,554,899
1.53659E+18,971,1014,997,899,1023,975,834,969,1021,634,554,898
1.53659E+18,972,1015,997,899,1023,975,834,969,1021,634,554,899
1.53659E+18,971,1015,998,899,1023,976,834,968,1021,634,554,898
1.53659E+18,971,1016,997,899,1023,975,834,969,1021,635,554,899
1.53659E+18,971,1015,997,899,1023,975,834,969,1021,634,554,898
1.53659E+18,971,1015,997,898,1023,975,834,969,1021,634,554,899
1.53659E+18,971,1015,997,899,1023,975,834,969,1022,634,554,899
1.53659E+18,971,1016,997,898,1023,975,834,969,1022,634,554,899
1.53659E+18,971,1015,997,898,1023,975,834,969,1022,634,554,899
1.53659E+18,971,1015,998,899,1023,976,834,969,1022,634,554,898
1.53659E+18,971,1016,997,898,1023,975,834,970,1022,634,554,898
1.53659E+18,971,1015,997,899,1023,975,834,969,1021,634,554,899
1.53659E+18,971,1015,998,898,1023,975,834,969,1021,634,554,898
1.53659E+18,971,1016,999,899,1023,975,835,969,1021,634,554,899
1.53659E+18,971,1015,1000,898,1023,975,834,969,1022,634,554,899
1.53659E+18,971,1015,998,898,1023,975,834,969,1021,635,554,899
1.53659E+18,970,1015,999,899,1023,975,835,969,1021,635,554,899
1.53659E+18,971,1015,998,898,1023,976,835,969,1021,635,554,899
1.53659E+18,971,1015,998,898,1023,975,834,969,1022,634,554,899
1.53659E+18,971,1016,998,899,1023,975,835,969,1022,634,554,899
1.53659E+18,971,1016,998,899,1023,975,834,968,1022,635,554,898
1.53659E+18,970,1016,998,898,1023,976,834,968,1021,634,554,898
1.53659E+18,971,1016,997,898,1023,976,835,969,1021,634,554,899
1.53659E+18,971,1016,997,898,1023,976,834,969,1021,634,554,899
1.53659E+18,970,1016,997,899,1023,976,835,969,1021,634,554,899
1.53659E+18,970,1015,997,898,1023,976,834,968,1021,634,554,899
1.53659E+18,970,1016,997,898,1023,976,834,969,1021,634,554,899
1.53659E+18,971,1016,997,898,1023,975,835,969,1021,634,554,899
1.53659E+18,971,1015,997,898,1023,976,834,969,1022,634,554,899
1.53659E+18,971,1016,997,898,1023,975,834,968,1022,634,553,899
1.53659E+18,970,1016,997,898,1023,976,834,969,1021,635,554,899
1.53659E+18,971,1016,997,898,1023,976,834,969,1022,634,554,899
1.53659E+18,971,1016,997,899,1023,976,834,968,1021,634,553,899
1.53659E+18,971,1016,997,898,1023,975,834,969,1022,635,554,899
1.53659E+18,971,1015,997,898,1023,976,835,969,1022,634,554,899
1.53659E+18,971,1016,997,897,1023,975,834,970,1022,635,553,899
1.53659E+18,971,1016,996,898,1023,977,834,969,1021,634,554,899
1.53659E+18,971,1015,997,898,1023,975,833,970,1021,634,554,899
1.53659E+18,971,1017,997,898,1023,976,834,969,1022,634,553,899
1.53659E+18,971,1015,997,899,1023,976,834,969,1021,635,553,899
1.53659E+18,971,1016,997,898,1023,975,834,969,1021,635,553,899
1.53659E+18,971,1015,997,898,1023,975,834,969,1022,635,554,899
1.53659E+18,971,1016,997,898,1023,975,834,969,1021,635,553,899
1.53659E+18,971,1015,997,898,1023,976,834,969,1022,635,554,899
1.53659E+18,971,1015,997,898,1023,976,834,969,1022,635,554,899
1.53659E+18,971,1015,999,898,1023,975,834,970,1021,635,553,898
