%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53659E+18,820,993,935,851,1023,1001,1015,1023,1023,855,529,821
1.53659E+18,819,992,935,851,1023,1001,1014,1023,1023,854,529,821
1.53659E+18,820,992,934,851,1023,1000,1014,1023,1023,854,529,820
1.53659E+18,819,992,936,851,1023,1001,1015,1023,1023,854,529,821
1.53659E+18,819,993,935,850,1023,1001,1014,1023,1023,854,529,821
1.53659E+18,820,992,935,850,1023,1001,1014,1023,1023,853,529,820
1.53659E+18,819,992,935,850,1023,1000,1014,1023,1023,853,529,820
1.53659E+18,819,992,935,850,1023,1001,1014,1023,1023,854,528,821
1.53659E+18,819,992,936,850,1023,1000,1014,1023,1023,853,528,820
1.53659E+18,819,992,936,850,1023,1000,1014,1023,1023,853,529,820
1.53659E+18,819,993,936,850,1023,1001,1014,1023,1023,853,528,820
1.53659E+18,818,992,936,849,1023,1000,1014,1023,1023,852,528,820
1.53659E+18,819,992,937,849,1023,1001,1014,1023,1023,853,528,820
1.53659E+18,819,992,936,850,1023,1000,1014,1023,1023,852,528,820
1.53659E+18,819,992,936,850,1023,1001,1014,1023,1023,852,528,819
1.53659E+18,819,993,936,849,1023,1001,1013,1023,1023,852,529,820
1.53659E+18,818,993,936,849,1023,1001,1013,1023,1023,852,528,819
1.53659E+18,819,993,936,849,1023,1001,1014,1023,1023,851,528,820
1.53659E+18,818,992,937,849,1023,1001,1013,1023,1023,852,528,819
1.53659E+18,818,993,936,849,1023,1001,1014,1023,1023,852,528,819
1.53659E+18,818,992,937,849,1023,1000,1013,1023,1023,851,528,819
1.53659E+18,819,993,936,849,1023,1001,1014,1023,1023,851,528,819
1.53659E+18,819,993,936,849,1023,1001,1014,1023,1023,851,528,819
1.53659E+18,820,992,937,849,1023,1001,1013,1023,1023,851,528,819
1.53659E+18,819,992,937,849,1023,1000,1015,1023,1023,851,528,818
1.53659E+18,820,992,936,850,1023,1001,1014,1023,1023,851,528,819
1.53659E+18,821,993,936,850,1023,1001,1013,1023,1023,851,528,818
1.53659E+18,821,992,936,850,1023,1000,1014,1023,1023,850,528,818
1.53659E+18,821,992,936,850,1023,1001,1014,1023,1023,852,528,818
1.53659E+18,820,993,936,850,1023,1000,1013,1023,1023,851,528,818
1.53659E+18,820,992,936,849,1023,1000,1014,1023,1023,851,528,818
1.53659E+18,820,992,936,850,1023,1001,1013,1023,1023,851,527,818
1.53659E+18,819,992,936,850,1023,1000,1013,1023,1023,851,527,818
1.53659E+18,819,992,936,850,1023,1000,1014,1023,1023,850,528,818
1.53659E+18,819,993,937,849,1023,1001,1013,1023,1023,851,527,818
1.53659E+18,819,993,935,850,1023,1001,1013,1023,1023,850,528,818
1.53659E+18,820,992,937,849,1023,1000,1014,1023,1023,851,528,818
1.53659E+18,820,992,937,850,1023,1000,1014,1023,1023,851,527,817
1.53659E+18,819,993,936,850,1023,1000,1014,1023,1023,853,527,817
1.53659E+18,819,993,936,850,1023,1001,1013,1023,1023,852,527,817
1.53659E+18,820,992,935,851,1023,1000,1014,1023,1023,854,528,818
1.53659E+18,820,992,936,852,1023,1001,1014,1023,1023,854,528,818
1.53659E+18,820,992,936,851,1023,1001,1014,1023,1023,853,528,818
1.53659E+18,820,992,935,851,1023,1001,1014,1023,1023,854,528,818
1.53659E+18,822,992,935,851,1023,1001,1013,1023,1023,854,528,818
1.53659E+18,821,993,935,851,1023,1000,1013,1023,1023,854,528,817
1.53659E+18,821,992,935,852,1023,1001,1014,1023,1023,853,528,818
1.53659E+18,821,992,934,851,1023,1000,1013,1023,1023,853,528,818
1.53659E+18,821,993,934,851,1023,1000,1014,1023,1023,854,528,817
1.53659E+18,821,993,935,851,1023,1000,1014,1023,1023,854,528,817
1.53659E+18,820,992,935,850,1023,1001,1014,1023,1023,855,528,817
1.53659E+18,820,992,934,850,1023,1001,1014,1023,1023,854,528,817
1.53659E+18,820,992,934,850,1023,1001,1014,1023,1023,854,528,817
1.53659E+18,820,992,934,850,1023,1001,1014,1023,1023,855,528,817
1.53659E+18,820,992,934,850,1023,1001,1015,1023,1023,856,528,816
1.53659E+18,820,992,934,850,1023,1000,1013,1023,1023,855,528,817
1.53659E+18,820,992,934,851,1023,1000,1015,1023,1023,855,528,817
1.53659E+18,820,993,934,850,1023,1001,1015,1023,1023,856,527,818
1.53659E+18,820,993,934,850,1023,1001,1014,1023,1023,856,527,818
1.53659E+18,819,991,934,849,1023,1000,1013,1023,1023,856,528,818
1.53659E+18,821,992,935,850,1023,1001,1014,1023,1023,856,528,818
1.53659E+18,820,992,933,850,1023,1001,1013,1023,1023,857,529,820
1.53659E+18,820,991,933,850,1023,1000,1014,1023,1023,857,529,820
1.53659E+18,820,991,934,850,1023,1000,1013,1023,1023,856,530,820
1.53659E+18,820,992,934,851,1023,1000,1014,1023,1023,856,530,821
1.53659E+18,819,992,934,850,1023,1000,1014,1023,1023,856,530,821
1.53659E+18,819,991,933,850,1023,1000,1014,1023,1023,855,529,821
1.53659E+18,819,991,934,850,1023,1001,1013,1023,1023,854,529,821
1.53659E+18,819,992,935,850,1023,1000,1013,1023,1023,854,529,821
1.53659E+18,819,991,935,850,1023,1001,1014,1023,1023,854,529,820
1.53659E+18,818,992,934,850,1023,1000,1014,1023,1023,854,529,820
1.53659E+18,819,991,934,849,1023,1000,1014,1023,1023,854,529,821
1.53659E+18,819,992,934,850,1023,1000,1014,1023,1023,853,529,822
1.53659E+18,819,991,934,850,1023,1001,1014,1023,1023,854,529,821
1.53659E+18,819,992,933,850,1023,1000,1014,1023,1023,853,528,821
1.53659E+18,819,992,934,851,1023,1000,1014,1023,1023,853,528,821
1.53659E+18,820,991,933,853,1023,1001,1014,1023,1023,853,528,821
1.53659E+18,820,992,933,852,1023,1000,1014,1023,1023,854,528,821
1.53659E+18,821,991,933,852,1023,1001,1014,1023,1023,853,529,822
1.53659E+18,822,991,933,851,1023,1000,1014,1023,1023,853,529,822
1.53659E+18,822,992,933,851,1023,1000,1014,1023,1023,853,529,822
1.53659E+18,821,992,933,851,1023,1001,1014,1023,1023,853,529,822
1.53659E+18,822,991,933,850,1023,1001,1014,1023,1023,852,528,822
1.53659E+18,821,991,932,850,1023,1000,1014,1023,1023,852,529,821
1.53659E+18,821,992,933,850,1023,1000,1013,1023,1023,852,529,821
1.53659E+18,820,992,934,850,1023,1000,1013,1023,1023,852,529,821
1.53659E+18,821,992,934,850,1023,1001,1013,1023,1023,853,530,821
1.53659E+18,820,992,935,850,1023,1001,1013,1023,1023,853,528,821
1.53659E+18,820,991,934,851,1023,1000,1013,1023,1023,852,529,821
1.53659E+18,820,993,935,851,1023,1001,1013,1023,1023,852,528,822
1.53659E+18,820,993,935,852,1023,1001,1014,1023,1023,851,528,821
1.53659E+18,822,992,936,850,1023,1000,1013,1023,1023,852,528,821
1.53659E+18,821,992,936,850,1023,1001,1013,1023,1023,852,528,821
1.53659E+18,821,991,935,850,1023,1000,1013,1023,1023,852,528,821
1.53659E+18,820,991,935,850,1023,1000,1013,1023,1023,852,529,821
1.53659E+18,820,992,935,850,1023,1000,1013,1023,1023,851,529,821
1.53659E+18,819,991,935,850,1023,1001,1013,1023,1023,852,529,822
1.53659E+18,819,992,934,850,1023,1000,1013,1023,1023,852,528,822
1.53659E+18,820,992,934,850,1023,1001,1014,1023,1023,852,528,822
1.53659E+18,820,991,934,850,1023,1001,1013,1023,1023,851,528,821
1.53659E+18,820,991,933,849,1023,1000,1013,1023,1023,851,528,822
1.53659E+18,819,991,935,849,1023,1000,1013,1023,1023,851,528,822
1.53659E+18,819,990,934,849,1023,1000,1013,1023,1023,851,528,823
1.53659E+18,819,991,933,849,1023,1000,1012,1023,1023,851,528,821
1.53659E+18,818,991,933,848,1023,1001,1013,1023,1023,852,528,822
1.53659E+18,818,991,933,849,1023,1000,1013,1023,1023,851,528,821
1.53659E+18,818,991,933,848,1023,1001,1013,1023,1023,851,528,821
1.53659E+18,817,991,933,849,1023,1000,1013,1023,1023,851,528,821
1.53659E+18,818,992,935,849,1023,1000,1013,1023,1023,851,528,820
1.53659E+18,818,992,934,849,1023,1000,1014,1023,1023,852,528,821
1.53659E+18,818,991,934,850,1023,1001,1013,1023,1023,852,528,821
1.53659E+18,818,992,934,849,1023,1000,1013,1023,1023,852,528,821
1.53659E+18,817,991,935,850,1023,1000,1014,1023,1023,852,529,822
1.53659E+18,817,990,935,850,1023,1000,1014,1023,1023,852,529,822
1.53659E+18,818,992,934,849,1023,1000,1013,1023,1023,851,529,822
1.53659E+18,818,991,935,849,1023,1000,1014,1023,1023,851,528,821
1.53659E+18,818,991,934,848,1023,1000,1014,1023,1023,851,529,822
1.53659E+18,817,991,934,849,1023,1000,1014,1023,1023,850,528,821
1.53659E+18,818,990,936,849,1023,1000,1013,1023,1023,850,528,822
1.53659E+18,819,990,935,848,1023,1001,1013,1023,1023,851,528,822
1.53659E+18,820,991,936,848,1023,1000,1013,1023,1023,850,528,821
1.53659E+18,820,991,935,849,1023,1000,1013,1023,1023,850,528,821
1.53659E+18,820,991,934,849,1023,1001,1013,1023,1023,850,529,820
1.53659E+18,820,991,935,848,1023,1000,1013,1023,1023,850,528,821
1.53659E+18,819,990,935,848,1023,1000,1014,1023,1023,850,529,821
1.53659E+18,820,990,935,848,1023,1000,1013,1023,1023,850,529,820
1.53659E+18,818,991,934,848,1023,1000,1013,1023,1023,850,529,820
1.53659E+18,818,990,934,848,1023,1000,1013,1023,1023,850,529,821
1.53659E+18,818,990,934,848,1023,1000,1013,1023,1023,850,529,821
1.53659E+18,818,990,935,847,1023,1000,1012,1023,1023,849,529,821
1.53659E+18,817,990,934,848,1023,1000,1013,1023,1023,849,528,821
1.53659E+18,817,990,934,847,1023,1000,1013,1023,1023,849,529,820
