%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.5366E+18,859,1002,993,950,1023,1023,1010,1023,1023,750,467,831
1.5366E+18,857,1003,992,952,1023,1023,1011,1023,1023,750,467,831
1.5366E+18,859,1004,993,952,1023,1023,1011,1023,1023,749,467,831
1.5366E+18,856,1003,993,952,1023,1023,1011,1023,1023,748,467,831
1.5366E+18,856,1003,993,952,1023,1023,1010,1023,1023,749,467,831
1.5366E+18,858,1003,992,951,1023,1023,1010,1023,1023,750,467,831
1.5366E+18,861,1003,992,951,1023,1023,1010,1023,1023,751,467,831
1.5366E+18,862,1002,992,950,1023,1023,1012,1023,1023,751,467,831
1.5366E+18,862,1004,992,951,1023,1023,1011,1023,1023,750,467,831
1.5366E+18,861,1002,992,951,1023,1023,1011,1023,1023,749,468,832
1.5366E+18,860,1002,993,950,1023,1023,1011,1023,1023,750,468,832
1.5366E+18,860,1002,993,950,1023,1023,1011,1023,1023,750,468,832
1.5366E+18,860,1002,992,950,1023,1023,1011,1023,1023,751,468,832
1.5366E+18,860,1003,992,951,1023,1023,1011,1023,1023,750,468,832
1.5366E+18,859,1002,992,950,1023,1023,1011,1023,1023,750,468,832
1.5366E+18,859,1002,992,950,1023,1023,1011,1023,1023,749,468,832
1.5366E+18,858,1002,992,951,1023,1023,1011,1023,1023,749,468,832
1.5366E+18,858,1001,992,951,1023,1023,1011,1023,1023,748,468,831
1.5366E+18,858,1001,992,950,1023,1023,1011,1023,1023,747,468,831
1.5366E+18,857,1001,993,951,1023,1023,1011,1023,1023,747,468,832
1.5366E+18,857,1001,992,951,1023,1023,1010,1023,1023,747,468,831
1.5366E+18,857,1001,992,951,1023,1023,1010,1023,1023,748,468,832
1.5366E+18,857,1001,992,950,1023,1023,1011,1023,1023,748,468,832
1.5366E+18,856,1001,992,950,1023,1023,1010,1023,1023,747,468,833
1.5366E+18,856,1002,992,951,1023,1023,1010,1023,1023,747,468,834
1.5366E+18,856,1002,992,950,1023,1023,1010,1023,1023,747,468,834
1.5366E+18,855,1001,991,950,1023,1023,1010,1023,1023,747,469,834
1.5366E+18,855,1002,992,950,1023,1023,1011,1023,1023,748,469,834
1.5366E+18,857,1002,992,951,1023,1023,1011,1023,1023,749,468,833
1.5366E+18,856,1002,992,949,1023,1023,1012,1023,1023,748,468,833
1.5366E+18,857,1002,991,951,1023,1023,1011,1023,1023,748,468,833
1.5366E+18,857,1002,992,951,1023,1023,1011,1023,1023,747,468,833
1.5366E+18,857,1004,992,951,1023,1023,1011,1023,1023,748,468,833
1.5366E+18,856,1002,992,951,1023,1023,1011,1023,1023,748,468,833
1.5366E+18,857,1003,992,951,1023,1023,1012,1023,1023,747,468,833
1.5366E+18,856,1003,992,951,1023,1023,1010,1023,1023,747,468,833
1.5366E+18,856,1002,993,950,1023,1023,1010,1023,1023,747,468,833
1.5366E+18,856,1002,992,950,1023,1023,1010,1023,1023,746,469,833
1.5366E+18,855,1002,993,951,1023,1023,1010,1023,1023,746,468,833
1.5366E+18,855,1002,992,951,1023,1023,1010,1023,1023,745,468,833
1.5366E+18,856,1002,992,951,1023,1023,1010,1023,1023,745,468,833
1.5366E+18,855,1002,992,951,1023,1023,1011,1023,1023,745,468,833
1.5366E+18,855,1002,992,951,1023,1023,1010,1023,1023,746,468,833
1.5366E+18,855,1002,992,951,1023,1023,1010,1023,1023,745,468,833
1.5366E+18,855,1002,992,951,1023,1023,1010,1023,1023,745,468,832
1.5366E+18,855,1001,991,950,1023,1023,1011,1023,1023,745,468,832
1.5366E+18,854,1002,992,950,1023,1023,1010,1023,1023,745,468,832
1.5366E+18,853,1002,992,951,1023,1023,1010,1023,1023,745,468,833
1.5366E+18,853,1002,992,950,1023,1023,1011,1023,1023,745,468,832
1.5366E+18,854,1001,992,951,1023,1023,1011,1023,1023,744,468,832
1.5366E+18,854,1001,992,951,1023,1023,1011,1023,1023,744,468,832
1.5366E+18,854,1002,992,951,1023,1023,1011,1023,1023,744,468,832
1.5366E+18,854,1002,993,951,1023,1023,1010,1023,1023,744,468,832
1.5366E+18,854,1001,992,951,1023,1023,1011,1023,1023,744,468,832
1.5366E+18,855,1002,992,951,1023,1023,1010,1023,1023,743,468,833
1.5366E+18,855,1002,992,951,1023,1023,1010,1023,1023,743,468,832
1.5366E+18,854,1002,991,950,1023,1023,1011,1023,1023,743,468,832
1.5366E+18,854,1002,991,950,1023,1023,1010,1023,1023,742,468,832
1.5366E+18,854,1002,992,950,1023,1023,1010,1023,1023,743,468,833
