%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.5366E+18,1000,1023,989,704,1008,964,712,918,987,552,556,834
1.5366E+18,999,1023,989,704,1008,964,711,919,986,552,556,834
1.5366E+18,1000,1023,989,705,1009,963,712,917,986,552,557,834
1.5366E+18,1001,1023,989,704,1009,964,712,918,987,552,556,833
1.5366E+18,1000,1023,989,704,1009,964,712,919,986,552,556,834
1.5366E+18,1000,1023,989,704,1009,964,712,919,987,552,556,834
1.5366E+18,1001,1023,989,704,1009,964,712,918,987,552,556,835
1.5366E+18,1000,1023,989,704,1008,964,712,918,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,711,919,987,552,556,833
1.5366E+18,1000,1023,989,704,1009,964,712,918,987,552,556,834
1.5366E+18,999,1023,989,704,1009,964,711,919,987,552,556,835
1.5366E+18,1000,1023,989,704,1009,964,711,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1008,964,711,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,964,711,918,987,552,556,834
1.5366E+18,1000,1023,990,704,1009,963,711,920,988,552,556,833
1.5366E+18,1000,1023,990,704,1009,964,711,920,987,551,556,835
1.5366E+18,1000,1023,991,704,1009,964,711,918,987,552,556,834
1.5366E+18,999,1023,990,704,1009,964,711,918,988,551,556,834
1.5366E+18,1000,1023,991,704,1009,964,711,919,987,551,556,834
1.5366E+18,999,1023,990,704,1008,964,711,919,988,551,556,834
1.5366E+18,1000,1023,991,704,1009,963,711,918,986,551,556,834
1.5366E+18,1000,1023,990,704,1009,964,711,918,987,552,556,834
1.5366E+18,1000,1023,990,704,1009,964,711,919,987,552,556,833
1.5366E+18,1000,1023,990,704,1009,964,711,919,987,552,556,834
1.5366E+18,999,1023,989,704,1009,963,711,918,987,552,556,834
1.5366E+18,999,1023,990,704,1009,963,711,919,987,552,556,834
1.5366E+18,1000,1023,991,704,1009,963,711,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,711,918,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,711,919,988,552,556,835
1.5366E+18,1000,1023,989,704,1009,964,711,919,987,552,556,835
1.5366E+18,1000,1023,989,704,1009,964,711,919,988,552,556,835
1.5366E+18,1000,1023,990,704,1008,963,711,918,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,711,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,710,919,988,552,556,835
1.5366E+18,1000,1023,989,704,1009,964,710,918,987,552,556,835
1.5366E+18,1000,1023,990,704,1009,963,711,919,987,552,556,835
1.5366E+18,999,1023,989,704,1009,963,711,919,987,552,556,835
1.5366E+18,1001,1023,989,704,1009,963,710,919,987,552,556,835
1.5366E+18,1000,1023,989,704,1009,963,710,918,987,552,556,835
1.5366E+18,1000,1023,989,704,1008,963,710,919,987,552,556,835
1.5366E+18,999,1023,990,704,1008,963,710,920,987,552,556,835
1.5366E+18,1000,1023,990,704,1008,964,710,919,988,552,556,834
1.5366E+18,1000,1023,989,704,1008,964,710,919,987,552,556,835
1.5366E+18,1000,1023,989,704,1008,964,710,919,988,553,556,835
1.5366E+18,1000,1023,990,704,1008,964,710,918,988,552,556,834
1.5366E+18,1000,1023,989,704,1008,964,710,919,987,552,556,833
1.5366E+18,999,1023,989,704,1008,964,710,919,988,552,556,834
1.5366E+18,1000,1023,990,704,1008,964,710,919,988,552,556,834
1.5366E+18,1000,1023,989,704,1008,964,710,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,710,919,988,553,556,834
1.5366E+18,1000,1023,989,704,1009,964,710,919,988,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,710,918,987,552,556,834
1.5366E+18,1000,1023,990,704,1008,964,710,919,987,552,556,834
1.5366E+18,1001,1023,989,704,1008,964,710,919,987,552,556,835
1.5366E+18,1000,1023,989,704,1009,963,709,919,988,552,556,835
1.5366E+18,1000,1023,989,704,1008,963,709,918,987,552,556,835
1.5366E+18,1001,1023,989,704,1008,963,710,918,989,552,556,835
1.5366E+18,1000,1023,988,704,1009,964,710,919,988,552,556,835
1.5366E+18,1000,1023,988,704,1008,963,709,919,988,552,555,834
1.5366E+18,1000,1023,989,703,1008,963,709,919,987,553,556,834
1.5366E+18,1000,1023,989,704,1008,963,709,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1009,963,709,919,987,553,556,834
1.5366E+18,1000,1023,988,704,1009,963,709,918,987,553,556,834
1.5366E+18,1001,1023,989,703,1008,963,709,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1008,963,709,919,987,553,555,834
1.5366E+18,1001,1023,988,704,1009,963,709,918,987,553,555,834
1.5366E+18,1000,1023,988,703,1008,963,709,918,987,553,555,835
1.5366E+18,1000,1023,989,703,1008,963,709,918,987,552,555,834
1.5366E+18,1000,1023,989,704,1008,962,710,919,987,552,556,834
1.5366E+18,1000,1023,987,703,1009,963,709,919,988,552,555,835
1.5366E+18,1000,1023,988,703,1009,963,709,919,987,552,556,834
1.5366E+18,1001,1023,988,704,1008,963,709,918,987,552,556,834
1.5366E+18,1000,1023,988,704,1008,963,709,920,987,552,556,834
1.5366E+18,1000,1023,988,704,1008,963,709,918,987,552,556,835
1.5366E+18,1000,1023,988,704,1008,964,709,918,987,553,556,834
1.5366E+18,1001,1023,988,703,1008,964,709,919,988,553,556,834
1.5366E+18,1000,1023,988,704,1008,963,709,919,987,553,556,834
1.5366E+18,1000,1023,988,703,1008,963,709,919,987,553,556,835
1.5366E+18,1000,1023,988,703,1008,963,709,919,988,552,556,834
1.5366E+18,1000,1023,988,703,1008,963,709,918,987,552,556,835
1.5366E+18,1000,1023,988,703,1008,963,709,918,987,552,556,835
1.5366E+18,1000,1023,988,703,1008,963,709,918,987,552,556,834
1.5366E+18,1000,1023,988,703,1008,963,709,919,987,552,557,834
1.5366E+18,1000,1023,987,704,1008,963,709,919,988,552,556,834
1.5366E+18,1000,1023,988,703,1008,963,709,919,987,552,556,834
1.5366E+18,1000,1023,988,703,1009,963,709,919,987,552,556,834
1.5366E+18,1000,1023,988,704,1008,963,709,918,987,552,556,834
1.5366E+18,1000,1023,988,704,1008,963,709,919,987,552,556,834
1.5366E+18,1000,1023,988,703,1009,963,709,919,987,552,556,834
1.5366E+18,1000,1023,989,703,1008,963,709,920,987,552,556,833
1.5366E+18,1000,1023,988,703,1008,963,708,919,988,552,557,834
1.5366E+18,1000,1023,988,703,1008,963,709,920,988,553,556,833
1.5366E+18,1000,1023,987,703,1009,963,709,919,988,552,556,834
1.5366E+18,1000,1023,987,703,1008,963,709,920,988,552,556,834
1.5366E+18,1000,1023,988,704,1008,963,709,919,987,552,556,834
1.5366E+18,1000,1023,988,703,1008,963,709,919,988,552,556,834
1.5366E+18,1000,1023,989,703,1008,963,709,919,988,552,556,834
1.5366E+18,1000,1023,988,703,1008,963,709,919,988,552,556,833
1.5366E+18,1000,1023,988,703,1008,963,709,919,987,552,556,834
1.5366E+18,1000,1023,989,704,1008,963,709,919,987,552,556,833
1.5366E+18,999,1023,989,703,1008,963,708,919,987,552,556,834
1.5366E+18,1000,1023,989,703,1008,963,709,918,987,552,556,834
1.5366E+18,999,1023,989,703,1009,963,709,918,988,552,556,834
1.5366E+18,1000,1023,989,703,1008,963,709,919,988,553,556,833
