%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53666E+18,999,1023,1007,795,1021,994,738,954,1015,602,507,843
1.53666E+18,999,1023,1006,795,1022,994,739,954,1015,602,507,843
1.53666E+18,999,1023,1007,795,1021,994,738,954,1016,602,507,844
1.53666E+18,1000,1022,1006,796,1021,994,738,955,1015,602,506,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1015,602,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1016,602,507,842
1.53666E+18,999,1023,1006,795,1021,995,738,954,1016,602,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1016,602,507,843
1.53666E+18,999,1022,1005,795,1021,994,738,954,1015,602,506,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1016,602,507,843
1.53666E+18,999,1023,1007,795,1020,994,738,954,1017,602,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,955,1015,602,507,842
1.53666E+18,998,1023,1006,795,1021,994,738,954,1016,603,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1016,602,507,843
1.53666E+18,999,1023,1006,795,1021,995,739,954,1015,602,507,843
1.53666E+18,1000,1023,1006,795,1021,994,738,955,1015,603,507,843
1.53666E+18,999,1023,1006,795,1021,994,739,954,1014,603,507,843
1.53666E+18,999,1023,1006,795,1021,994,739,954,1016,602,507,843
1.53666E+18,999,1023,1006,795,1021,995,738,954,1015,603,506,843
1.53666E+18,999,1022,1006,795,1021,994,738,954,1016,602,507,843
1.53666E+18,1000,1023,1006,795,1020,994,738,954,1016,602,506,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1015,602,507,842
1.53666E+18,999,1023,1007,795,1021,994,738,953,1016,602,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1016,602,507,843
1.53666E+18,999,1022,1007,795,1021,994,738,954,1016,602,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1015,602,507,843
1.53666E+18,999,1022,1006,795,1022,995,738,954,1016,602,507,843
1.53666E+18,999,1022,1006,795,1020,994,738,954,1015,602,507,843
1.53666E+18,999,1021,1007,795,1021,994,738,954,1016,602,507,843
1.53666E+18,999,1022,1006,795,1021,994,739,954,1015,602,507,843
1.53666E+18,1000,1022,1005,795,1020,995,739,954,1016,602,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1016,602,506,842
1.53666E+18,999,1023,1006,795,1021,995,738,953,1016,602,506,842
1.53666E+18,999,1023,1006,795,1021,994,738,954,1016,602,507,843
1.53666E+18,999,1023,1006,795,1021,994,738,953,1016,602,507,843
1.53666E+18,999,1023,1007,796,1021,993,738,954,1015,602,506,842
1.53666E+18,998,1022,1006,795,1021,994,738,954,1016,602,506,843
1.53666E+18,998,1023,1007,795,1020,994,738,954,1016,602,507,842
1.53666E+18,999,1022,1006,795,1021,994,738,954,1016,602,506,843
1.53666E+18,999,1023,1006,795,1021,994,738,954,1015,602,506,843
1.53666E+18,1000,1022,1006,795,1021,994,738,954,1015,602,506,843
1.53666E+18,999,1022,1006,795,1021,994,738,955,1015,602,506,842
