%time,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1.53666E+18,788,1019,962,886,1023,991,885,995,1023,516,523,892
1.53666E+18,787,1019,962,885,1023,991,885,995,1023,516,523,892
1.53666E+18,787,1019,961,885,1023,991,885,995,1023,516,523,892
1.53666E+18,786,1019,960,885,1023,991,885,995,1023,516,523,892
1.53666E+18,787,1019,960,885,1023,991,885,995,1023,516,523,892
1.53666E+18,786,1019,959,885,1023,991,884,996,1023,516,523,892
1.53666E+18,787,1020,959,885,1023,990,884,995,1023,516,523,892
1.53666E+18,786,1019,960,885,1023,991,884,994,1023,516,523,892
1.53666E+18,787,1019,959,885,1023,991,883,995,1023,516,523,891
1.53666E+18,788,1020,959,884,1023,991,883,995,1023,516,523,892
1.53666E+18,788,1019,959,885,1023,991,883,995,1023,516,523,892
1.53666E+18,788,1019,959,884,1023,991,883,995,1023,516,522,893
1.53666E+18,787,1019,959,885,1023,991,883,994,1023,516,522,892
1.53666E+18,788,1019,959,884,1023,991,883,994,1023,516,523,892
1.53666E+18,788,1020,959,884,1023,991,882,994,1023,516,523,892
1.53666E+18,789,1020,959,884,1023,991,882,995,1023,516,522,892
1.53666E+18,789,1019,959,884,1023,991,882,994,1023,516,522,891
1.53666E+18,791,1020,959,884,1023,991,883,995,1023,516,522,892
1.53666E+18,791,1020,959,884,1023,991,883,994,1023,516,522,892
1.53666E+18,791,1019,960,884,1023,991,882,995,1023,516,522,893
1.53666E+18,792,1019,960,884,1023,991,882,995,1023,517,523,893
1.53666E+18,792,1020,960,884,1023,992,883,995,1023,516,522,892
1.53666E+18,794,1020,960,884,1023,990,882,994,1023,517,522,892
1.53666E+18,795,1020,959,884,1023,991,883,995,1023,517,523,892
1.53666E+18,795,1019,959,884,1023,991,882,994,1023,517,523,892
1.53666E+18,796,1020,959,884,1023,991,881,994,1023,517,522,891
1.53666E+18,795,1019,959,883,1023,991,881,994,1023,517,522,891
1.53666E+18,796,1020,960,884,1023,991,881,995,1023,517,522,892
1.53666E+18,796,1020,961,884,1023,991,880,995,1023,517,522,891
1.53666E+18,796,1019,960,884,1023,991,881,994,1023,517,522,892
1.53666E+18,796,1020,961,883,1023,990,881,994,1023,517,522,891
1.53666E+18,795,1020,959,884,1023,991,881,994,1023,517,522,891
1.53666E+18,794,1019,959,884,1023,991,881,995,1023,517,522,891
1.53666E+18,794,1020,959,884,1023,991,882,995,1023,517,522,891
1.53666E+18,794,1020,959,884,1023,991,882,995,1023,517,522,891
1.53666E+18,793,1020,959,884,1023,991,884,994,1023,517,522,891
1.53666E+18,793,1019,958,884,1023,991,884,994,1023,517,522,891
1.53666E+18,793,1020,958,884,1023,992,884,995,1023,517,522,891
1.53666E+18,793,1019,958,884,1023,991,883,995,1023,517,523,891
1.53666E+18,793,1020,958,884,1023,992,884,995,1023,517,522,891
1.53666E+18,794,1019,957,884,1023,992,883,995,1023,517,522,891
1.53666E+18,794,1020,958,885,1023,992,883,995,1023,516,522,892
1.53666E+18,793,1019,958,884,1023,991,883,995,1023,517,522,891
1.53666E+18,793,1019,958,885,1023,991,884,994,1023,516,521,891
1.53666E+18,794,1020,958,885,1023,992,883,994,1023,516,521,891
1.53666E+18,796,1020,959,885,1023,993,883,995,1023,516,521,891
1.53666E+18,798,1021,959,885,1023,994,883,995,1023,515,520,891
1.53666E+18,800,1021,961,885,1023,993,884,996,1023,516,520,891
1.53666E+18,801,1021,961,885,1023,995,884,996,1023,515,520,891
